$Pumped Flows to Banks Lake 1/1/2011 to 12/31/15,,
,,
JDAY,QWD,
218.5,0,
218.542,0,
218.583,0,
218.625,0,
218.667,0,
218.708,0,
218.75,0,
218.792,0,
218.833,0,
218.875,0,
218.917,0,
218.958,0,
219,0,
219.042,0,
219.083,0,
219.125,0,
219.167,0,
219.208,0,
219.25,0,
219.292,0,
219.333,0,
219.375,0,
219.417,0,
219.458,0,
219.5,0,
219.542,0,
219.583,0,
219.625,0,
219.667,0,
219.708,0,
219.75,0,
219.792,0,
219.833,0,
219.875,0,
219.917,0,
219.958,0,
220,0,
220.042,0,
220.083,0,
220.125,0,
220.167,0,
220.208,0,
220.25,0,
220.292,0,
220.333,0,
220.375,0,
220.417,0,
220.458,0,
220.5,0,
220.542,0,
220.583,0,
220.625,0,
220.667,0,
220.708,0,
220.75,0,
220.792,0,
220.833,0,
220.875,0,
220.917,0,
220.958,0,
221,0,
221.042,0,
221.083,0,
221.125,0,
221.167,0,
221.208,0,
221.25,0,
221.292,0,
221.333,0,
221.375,0,
221.417,0,
221.458,0,
221.5,0,
221.542,0,
221.583,0,
221.625,0,
221.667,0,
221.708,0,
221.75,0,
221.792,0,
221.833,0,
221.875,0,
221.917,0,
221.958,0,
222,0,
222.042,0,
222.083,0,
222.125,0,
222.167,0,
222.208,0,
222.25,0,
222.292,0,
222.333,0,
222.375,0,
222.417,0,
222.458,0,
222.5,0,
222.542,0,
222.583,0,
222.625,0,
222.667,0,
222.708,0,
222.75,0,
222.792,0,
222.833,0,
222.875,0,
222.917,0,
222.958,0,
223,0,
223.042,0,
223.083,0,
223.125,0,
223.167,0,
223.208,0,
223.25,0,
223.292,0,
223.333,0,
223.375,0,
223.417,0,
223.458,0,
223.5,0,
223.542,0,
223.583,0,
223.625,0,
223.667,0,
223.708,0,
223.75,0,
223.792,0,
223.833,0,
223.875,0,
223.917,0,
223.958,0,
224,0,
224.042,0,
224.083,0,
224.125,0,
224.167,0,
224.208,0,
224.25,0,
224.292,0,
224.333,0,
224.375,0,
224.417,0,
224.458,0,
224.5,0,
224.542,0,
224.583,0,
224.625,0,
224.667,0,
224.708,0,
224.75,0,
224.792,0,
224.833,0,
224.875,0,
224.917,0,
224.958,0,
225,0,
225.042,0,
225.083,0,
225.125,0,
225.167,0,
225.208,0,
225.25,0,
225.292,0,
225.333,0,
225.375,0,
225.417,0,
225.458,0,
225.5,0,
225.542,0,
225.583,0,
225.625,0,
225.667,0,
225.708,0,
225.75,0,
225.792,0,
225.833,0,
225.875,0,
225.917,0,
225.958,0,
226,0,
226.042,0,
226.083,0,
226.125,0,
226.167,0,
226.208,0,
226.25,0,
226.292,0,
226.333,0,
226.375,0,
226.417,0,
226.458,0,
226.5,0,
226.542,0,
226.583,0,
226.625,0,
226.667,0,
226.708,0,
226.75,0,
226.792,0,
226.833,0,
226.875,0,
226.917,0,
226.958,0,
227,0,
227.042,0,
227.083,0,
227.125,0,
227.167,0,
227.208,0,
227.25,0,
227.292,0,
227.333,0,
227.375,0,
227.417,0,
227.458,0,
227.5,0,
227.542,0,
227.583,0,
227.625,0,
227.667,0,
227.708,0,
227.75,0,
227.792,0,
227.833,0,
227.875,0,
227.917,0,
227.958,0,
228,0,
228.042,0,
228.083,0,
228.125,0,
228.167,0,
228.208,0,
228.25,0,
228.292,0,
228.333,0,
228.375,0,
228.417,0,
228.458,0,
228.5,0,
228.542,0,
228.583,0,
228.625,0,
228.667,0,
228.708,0,
228.75,0,
228.792,0,
228.833,0,
228.875,0,
228.917,0,
228.958,0,
229,0,
229.042,0,
229.083,0,
229.125,0,
229.167,0,
229.208,0,
229.25,0,
229.292,0,
229.333,0,
229.375,0,
229.417,0,
229.458,0,
229.5,0,
229.542,0,
229.583,0,
229.625,0,
229.667,0,
229.708,0,
229.75,0,
229.792,0,
229.833,0,
229.875,0,
229.917,0,
229.958,0,
230,0,
230.042,0,
230.083,0,
230.125,0,
230.167,0,
230.208,0,
230.25,0,
230.292,0,
230.333,0,
230.375,0,
230.417,0,
230.458,0,
230.5,0,
230.542,0,
230.583,0,
230.625,0,
230.667,0,
230.708,0,
230.75,0,
230.792,0,
230.833,0,
230.875,0,
230.917,0,
230.958,0,
231,0,
231.042,0,
231.083,0,
231.125,0,
231.167,0,
231.208,0,
231.25,0,
231.292,0,
231.333,0,
231.375,0,
231.417,0,
231.458,0,
231.5,0,
231.542,0,
231.583,0,
231.625,0,
231.667,0,
231.708,0,
231.75,0,
231.792,0,
231.833,0,
231.875,0,
231.917,0,
231.958,0,
232,0,
232.042,0,
232.083,0,
232.125,0,
232.167,0,
232.208,0,
232.25,0,
232.292,0,
232.333,0,
232.375,0,
232.417,0,
232.458,0,
232.5,0,
232.542,0,
232.583,0,
232.625,0,
232.667,0,
232.708,0,
232.75,0,
232.792,0,
232.833,0,
232.875,0,
232.917,0,
232.958,0,
233,0,
233.042,0,
233.083,0,
233.125,0,
233.167,0,
233.208,0,
233.25,0,
233.292,0,
233.333,0,
233.375,0,
233.417,0,
233.458,0,
233.5,0,
233.542,0,
233.583,0,
233.625,0,
233.667,0,
233.708,0,
233.75,0,
233.792,0,
233.833,0,
233.875,0,
233.917,0,
233.958,0,
234,0,
234.042,0,
234.083,0,
234.125,0,
234.167,0,
234.208,0,
234.25,0,
234.292,0,
234.333,0,
234.375,0,
234.417,0,
234.458,0,
234.5,0,
234.542,0,
234.583,0,
234.625,0,
234.667,0,
234.708,0,
234.75,0,
234.792,0,
234.833,0,
234.875,0,
234.917,0,
234.958,0,
235,0,
235.042,0,
235.083,0,
235.125,0,
235.167,0,
235.208,0,
235.25,0,
235.292,0,
235.333,0,
235.375,0,
235.417,0,
235.458,0,
235.5,0,
235.542,0,
235.583,0,
235.625,0,
235.667,0,
235.708,0,
235.75,0,
235.792,0,
235.833,0,
235.875,0,
235.917,0,
235.958,0,
236,0,
236.042,0,
236.083,0,
236.125,0,
236.167,0,
236.208,0,
236.25,0,
236.292,0,
236.333,0,
236.375,0,
236.417,0,
236.458,0,
236.5,0,
236.542,0,
236.583,0,
236.625,0,
236.667,0,
236.708,0,
236.75,0,
236.792,0,
236.833,0,
236.875,0,
236.917,0,
236.958,0,
237,0,
237.042,0,
237.083,0,
237.125,0,
237.167,0,
237.208,0,
237.25,0,
237.292,0,
237.333,0,
237.375,0,
237.417,0,
237.458,0,
237.5,0,
237.542,0,
237.583,0,
237.625,0,
237.667,0,
237.708,0,
237.75,0,
237.792,0,
237.833,0,
237.875,0,
237.917,0,
237.958,0,
238,0,
238.042,0,
238.083,0,
238.125,0,
238.167,0,
238.208,0,
238.25,0,
238.292,0,
238.333,0,
238.375,0,
238.417,0,
238.458,0,
238.5,0,
238.542,0,
238.583,0,
238.625,0,
238.667,0,
238.708,0,
238.75,0,
238.792,0,
238.833,0,
238.875,0,
238.917,0,
238.958,0,
239,0,
239.042,0,
239.083,0,
239.125,0,
239.167,0,
239.208,0,
239.25,0,
239.292,0,
239.333,0,
239.375,0,
239.417,0,
239.458,0,
239.5,0,
239.542,0,
239.583,0,
239.625,0,
239.667,0,
239.708,0,
239.75,0,
239.792,0,
239.833,0,
239.875,0,
239.917,0,
239.958,0,
240,0,
240.042,0,
240.083,0,
240.125,0,
240.167,0,
240.208,0,
240.25,0,
240.292,0,
240.333,0,
240.375,0,
240.417,0,
240.458,0,
240.5,0,
240.542,0,
240.583,0,
240.625,0,
240.667,0,
240.708,0,
240.75,0,
240.792,0,
240.833,0,
240.875,0,
240.917,0,
240.958,0,
241,0,
241.042,0,
241.083,0,
241.125,0,
241.167,0,
241.208,0,
241.25,0,
241.292,0,
241.333,0,
241.375,0,
241.417,0,
241.458,0,
241.5,0,
241.542,0,
241.583,0,
241.625,0,
241.667,0,
241.708,0,
241.75,0,
241.792,0,
241.833,0,
241.875,0,
241.917,0,
241.958,0,
242,0,
242.042,0,
242.083,0,
242.125,0,
242.167,0,
242.208,0,
242.25,0,
242.292,0,
242.333,0,
242.375,0,
242.417,0,
242.458,0,
242.5,0,
242.542,0,
242.583,0,
242.625,0,
242.667,0,
242.708,0,
242.75,0,
242.792,0,
242.833,0,
242.875,0,
242.917,0,
242.958,0,
243,0,
243.042,0,
243.083,0,
243.125,0,
243.167,0,
243.208,0,
243.25,0,
243.292,0,
243.333,0,
243.375,0,
243.417,0,
243.458,0,
243.5,0,
243.542,0,
243.583,0,
243.625,0,
243.667,0,
243.708,0,
243.75,0,
243.792,0,
243.833,0,
243.875,0,
243.917,0,
243.958,0,
244,0,
244.042,0,
244.083,0,
244.125,0,
244.167,0,
244.208,0,
244.25,0,
244.292,0,
244.333,0,
244.375,0,
244.417,0,
244.458,0,
244.5,0,
244.542,0,
244.583,0,
244.625,0,
244.667,0,
244.708,0,
244.75,0,
244.792,0,
244.833,0,
244.875,0,
244.917,0,
244.958,0,
245,0,
245.042,0,
245.083,0,
245.125,0,
245.167,0,
245.208,0,
245.25,0,
245.292,0,
245.333,0,
245.375,0,
245.417,0,
245.458,0,
245.5,0,
245.542,0,
245.583,0,
245.625,0,
245.667,0,
245.708,0,
245.75,0,
245.792,0,
245.833,0,
245.875,0,
245.917,0,
245.958,0,
246,0,
246.042,0,
246.083,0,
246.125,0,
246.167,0,
246.208,0,
246.25,0,
246.292,0,
246.333,0,
246.375,0,
246.417,0,
246.458,0,
246.5,0,
246.542,0,
246.583,0,
246.625,0,
246.667,0,
246.708,0,
246.75,0,
246.792,0,
246.833,0,
246.875,0,
246.917,0,
246.958,0,
247,0,
247.042,0,
247.083,0,
247.125,0,
247.167,0,
247.208,0,
247.25,0,
247.292,0,
247.333,0,
247.375,0,
247.417,0,
247.458,0,
247.5,0,
247.542,0,
247.583,0,
247.625,0,
247.667,0,
247.708,0,
247.75,0,
247.792,0,
247.833,0,
247.875,0,
247.917,0,
247.958,0,
248,0,
248.042,0,
248.083,0,
248.125,0,
248.167,0,
248.208,0,
248.25,0,
248.292,0,
248.333,0,
248.375,0,
248.417,0,
248.458,0,
248.5,0,
248.542,0,
248.583,0,
248.625,0,
248.667,0,
248.708,0,
248.75,0,
248.792,0,
248.833,0,
248.875,0,
248.917,0,
248.958,0,
249,0,
249.042,0,
249.083,0,
249.125,0,
249.167,0,
249.208,0,
249.25,0,
249.292,0,
249.333,0,
249.375,0,
249.417,0,
249.458,0,
249.5,0,
249.542,0,
249.583,0,
249.625,0,
249.667,0,
249.708,0,
249.75,0,
249.792,0,
249.833,0,
249.875,0,
249.917,0,
249.958,0,
250,0,
250.042,0,
250.083,0,
250.125,0,
250.167,0,
250.208,0,
250.25,0,
250.292,0,
250.333,0,
250.375,0,
250.417,0,
250.458,0,
250.5,0,
250.542,0,
250.583,0,
250.625,0,
250.667,0,
250.708,0,
250.75,0,
250.792,0,
250.833,0,
250.875,0,
250.917,0,
250.958,0,
251,0,
251.042,0,
251.083,0,
251.125,0,
251.167,0,
251.208,0,
251.25,0,
251.292,0,
251.333,0,
251.375,0,
251.417,0,
251.458,0,
251.5,0,
251.542,0,
251.583,0,
251.625,0,
251.667,0,
251.708,0,
251.75,0,
251.792,0,
251.833,0,
251.875,0,
251.917,0,
251.958,0,
252,0,
252.042,0,
252.083,0,
252.125,0,
252.167,0,
252.208,0,
252.25,0,
252.292,0,
252.333,0,
252.375,0,
252.417,0,
252.458,0,
252.5,0,
252.542,0,
252.583,0,
252.625,0,
252.667,0,
252.708,0,
252.75,0,
252.792,0,
252.833,0,
252.875,0,
252.917,0,
252.958,0,
253,0,
253.042,0,
253.083,0,
253.125,0,
253.167,0,
253.208,0,
253.25,0,
253.292,0,
253.333,0,
253.375,0,
253.417,0,
253.458,0,
253.5,0,
253.542,0,
253.583,0,
253.625,0,
253.667,0,
253.708,0,
253.75,0,
253.792,0,
253.833,0,
253.875,0,
253.917,0,
253.958,0,
254,0,
254.042,0,
254.083,0,
254.125,0,
254.167,0,
254.208,0,
254.25,0,
254.292,0,
254.333,0,
254.375,0,
254.417,0,
254.458,0,
254.5,0,
254.542,0,
254.583,0,
254.625,0,
254.667,0,
254.708,0,
254.75,0,
254.792,0,
254.833,0,
254.875,0,
254.917,0,
254.958,0,
255,0,
255.042,0,
255.083,0,
255.125,0,
255.167,0,
255.208,0,
255.25,0,
255.292,0,
255.333,0,
255.375,0,
255.417,0,
255.458,0,
255.5,0,
255.542,0,
255.583,0,
255.625,0,
255.667,0,
255.708,0,
255.75,0,
255.792,0,
255.833,0,
255.875,0,
255.917,0,
255.958,0,
256,0,
256.042,0,
256.083,0,
256.125,0,
256.167,0,
256.208,0,
256.25,0,
256.292,0,
256.333,0,
256.375,0,
256.417,0,
256.458,0,
256.5,0,
256.542,0,
256.583,0,
256.625,0,
256.667,0,
256.708,0,
256.75,0,
256.792,0,
256.833,0,
256.875,0,
256.917,0,
256.958,0,
257,0,
257.042,0,
257.083,0,
257.125,0,
257.167,0,
257.208,0,
257.25,0,
257.292,0,
257.333,0,
257.375,0,
257.417,0,
257.458,0,
257.5,0,
257.542,0,
257.583,0,
257.625,0,
257.667,0,
257.708,0,
257.75,0,
257.792,0,
257.833,0,
257.875,0,
257.917,0,
257.958,0,
258,0,
258.042,0,
258.083,0,
258.125,0,
258.167,0,
258.208,0,
258.25,0,
258.292,0,
258.333,0,
258.375,0,
258.417,0,
258.458,0,
258.5,0,
258.542,0,
258.583,0,
258.625,0,
258.667,0,
258.708,0,
258.75,0,
258.792,0,
258.833,0,
258.875,0,
258.917,0,
258.958,0,
259,0,
259.042,0,
259.083,0,
259.125,0,
259.167,0,
259.208,0,
259.25,0,
259.292,0,
259.333,0,
259.375,0,
259.417,0,
259.458,0,
259.5,0,
259.542,0,
259.583,0,
259.625,0,
259.667,0,
259.708,0,
259.75,0,
259.792,0,
259.833,0,
259.875,0,
259.917,0,
259.958,0,
260,0,
260.042,0,
260.083,0,
260.125,0,
260.167,0,
260.208,0,
260.25,0,
260.292,0,
260.333,0,
260.375,0,
260.417,0,
260.458,0,
260.5,0,
260.542,0,
260.583,0,
260.625,0,
260.667,0,
260.708,0,
260.75,0,
260.792,0,
260.833,0,
260.875,0,
260.917,0,
260.958,0,
261,0,
261.042,0,
261.083,0,
261.125,0,
261.167,0,
261.208,0,
261.25,0,
261.292,0,
261.333,0,
261.375,0,
261.417,0,
261.458,0,
261.5,0,
261.542,0,
261.583,0,
261.625,0,
261.667,0,
261.708,0,
261.75,0,
261.792,0,
261.833,0,
261.875,0,
261.917,0,
261.958,0,
262,0,
262.042,0,
262.083,0,
262.125,0,
262.167,0,
262.208,0,
262.25,0,
262.292,0,
262.333,0,
262.375,0,
262.417,0,
262.458,0,
262.5,0,
262.542,0,
262.583,0,
262.625,0,
262.667,0,
262.708,0,
262.75,0,
262.792,0,
262.833,0,
262.875,0,
262.917,0,
262.958,0,
263,0,
263.042,0,
263.083,0,
263.125,0,
263.167,0,
263.208,0,
263.25,0,
263.292,0,
263.333,0,
263.375,0,
263.417,0,
263.458,0,
263.5,0,
263.542,0,
263.583,0,
263.625,0,
263.667,0,
263.708,0,
263.75,0,
263.792,0,
263.833,0,
263.875,0,
263.917,0,
263.958,0,
264,0,
264.042,0,
264.083,0,
264.125,0,
264.167,0,
264.208,0,
264.25,0,
264.292,0,
264.333,0,
264.375,0,
264.417,0,
264.458,0,
264.5,0,
264.542,0,
264.583,0,
264.625,0,
264.667,0,
264.708,0,
264.75,0,
264.792,0,
264.833,0,
264.875,0,
264.917,0,
264.958,0,
265,0,
265.042,0,
265.083,0,
265.125,0,
265.167,0,
265.208,0,
265.25,0,
265.292,0,
265.333,0,
265.375,0,
265.417,0,
265.458,0,
265.5,0,
265.542,0,
265.583,0,
265.625,0,
265.667,0,
265.708,0,
265.75,0,
265.792,0,
265.833,0,
265.875,0,
265.917,0,
265.958,0,
266,45.4,
266.042,45.4,
266.083,45.4,
266.125,45.4,
266.167,45.4,
266.208,45.4,
266.25,45.4,
266.292,45.4,
266.333,45.6,
266.375,45.8,
266.417,46.3,
266.458,56.9,
266.5,56.9,
266.542,56.9,
266.583,56.9,
266.625,56.9,
266.667,56.9,
266.708,56.9,
266.75,56.9,
266.792,56.9,
266.833,56.9,
266.875,56.9,
266.917,56.9,
266.958,56.9,
267,545.9,
267.042,545.9,
267.083,535.4,
267.125,545.9,
267.167,545.9,
267.208,545.9,
267.25,545.9,
267.292,545.9,
267.333,545.9,
267.375,545.9,
267.417,545.9,
267.458,0,
267.5,0,
267.542,0,
267.583,0,
267.625,0,
267.667,0,
267.708,0,
267.75,0,
267.792,0,
267.833,0,
267.875,0,
267.917,0,
267.958,0,
268,46.1,
268.042,126.6,
268.083,128.5,
268.125,128.5,
268.167,128.5,
268.208,128.5,
268.25,128.5,
268.292,128.5,
268.333,128.5,
268.375,128.5,
268.417,128.5,
268.458,128.5,
268.5,128.5,
268.542,128.5,
268.583,128.5,
268.625,128.5,
268.667,128.5,
268.708,128.5,
268.75,128.5,
268.792,128.5,
268.833,128.5,
268.875,128.5,
268.917,128.5,
268.958,119.7,
269,280.1,
269.042,280.1,
269.083,280.1,
269.125,280.1,
269.167,280.1,
269.208,280.1,
269.25,280.1,
269.292,280.1,
269.333,280.1,
269.375,280.1,
269.417,280.1,
269.458,280.1,
269.5,280.1,
269.542,280.1,
269.583,272.9,
269.625,3.6,
269.667,0,
269.708,0,
269.75,0,
269.792,0,
269.833,0,
269.875,125.7,
269.917,373.4,
269.958,375.2,
270,289.2,
270.042,289.2,
270.083,289.2,
270.125,289.2,
270.167,289.2,
270.208,289.2,
270.25,289.2,
270.292,289.2,
270.333,289.2,
270.375,294.8,
270.417,70.9,
270.458,58.4,
270.5,0,
270.542,0,
270.583,0,
270.625,0,
270.667,0,
270.708,0,
270.75,0,
270.792,0,
270.833,0,
270.875,0,
270.917,0,
270.958,0,
271,0,
271.042,0,
271.083,0,
271.125,0,
271.167,0,
271.208,0,
271.25,0,
271.292,0,
271.333,0,
271.375,0,
271.417,0,
271.458,0,
271.5,0,
271.542,0,
271.583,0,
271.625,0,
271.667,0,
271.708,0,
271.75,0,
271.792,0,
271.833,0,
271.875,0,
271.917,0,
271.958,0,
272,0,
272.042,0,
272.083,0,
272.125,0,
272.167,0,
272.208,0,
272.25,0,
272.292,0,
272.333,0,
272.375,0,
272.417,0,
272.458,0,
272.5,0,
272.542,0,
272.583,0,
272.625,0,
272.667,0,
272.708,0,
272.75,0,
272.792,0,
272.833,0,
272.875,0,
272.917,0,
272.958,0,
273,0,
273.042,0,
273.083,0,
273.125,0,
273.167,0,
273.208,0,
273.25,0,
273.292,0,
273.333,0,
273.375,0,
273.417,0,
273.458,0,
273.5,0,
273.542,0,
273.583,0,
273.625,0,
273.667,0,
273.708,0,
273.75,0,
273.792,0,
273.833,0,
273.875,0,
273.917,0,
273.958,0,
274,0,
274.042,0,
274.083,0,
274.125,0,
274.167,0,
274.208,0,
274.25,0,
274.292,0,
274.333,0,
274.375,0,
274.417,0,
274.458,0,
274.5,0,
274.542,0,
274.583,0,
274.625,0,
274.667,0,
274.708,0,
274.75,0,
274.792,0,
274.833,0,
274.875,13,
274.917,91.5,
274.958,91.2,
275,74,
275.042,73.7,
275.083,74,
275.125,74,
275.167,73.7,
275.208,62.6,
275.25,0,
275.292,0,
275.333,0,
275.375,0,
275.417,0,
275.458,0,
275.5,0,
275.542,0,
275.583,0,
275.625,0,
275.667,0,
275.708,0,
275.75,0,
275.792,0,
275.833,0,
275.875,14.8,
275.917,74,
275.958,74,
276,278,
276.042,278,
276.083,278,
276.125,278,
276.167,278,
276.208,247,
276.25,0,
276.292,0,
276.333,0,
276.375,0,
276.417,0,
276.458,0,
276.5,0,
276.542,0,
276.583,0,
276.625,0,
276.667,0,
276.708,0,
276.75,0,
276.792,0,
276.833,0,
276.875,61,
276.917,278,
276.958,278,
277,256.4,
277.042,256.4,
277.083,256.4,
277.125,255.4,
277.167,255.4,
277.208,255.4,
277.25,216,
277.292,0,
277.333,0,
277.375,0,
277.417,0,
277.458,0,
277.5,0,
277.542,0,
277.583,0,
277.625,0,
277.667,0,
277.708,0,
277.75,0,
277.792,0,
277.833,0,
277.875,30.6,
277.917,228.8,
277.958,254.4,
278,277.2,
278.042,276.1,
278.083,276.1,
278.125,276.1,
278.167,277.2,
278.208,276.1,
278.25,223.7,
278.292,0,
278.333,0,
278.375,0,
278.417,0,
278.458,0,
278.5,0,
278.542,0,
278.583,0,
278.625,0,
278.667,0,
278.708,0,
278.75,0,
278.792,17.1,
278.833,0,
278.875,28.9,
278.917,268.6,
278.958,271.8,
279,267,
279.042,267,
279.083,267,
279.125,267,
279.167,267,
279.208,265.9,
279.25,210.2,
279.292,0,
279.333,3.2,
279.375,0,
279.417,0,
279.458,0,
279.5,0,
279.542,0,
279.583,0,
279.625,0,
279.667,0,
279.708,0,
279.75,0,
279.792,0,
279.833,0,
279.875,35.7,
279.917,304.8,
279.958,320.6,
280,350.9,
280.042,350.9,
280.083,350.9,
280.125,350.9,
280.167,349.8,
280.208,281.9,
280.25,0,
280.292,0,
280.333,0,
280.375,0,
280.417,0,
280.458,0,
280.5,0,
280.542,0,
280.583,0,
280.625,0,
280.667,0,
280.708,0,
280.75,0,
280.792,0,
280.833,0,
280.875,21.9,
280.917,222.1,
280.958,232.4,
281,302.2,
281.042,302.2,
281.083,302.2,
281.125,302.2,
281.167,302.2,
281.208,219.9,
281.25,0,
281.292,0,
281.333,0,
281.375,0,
281.417,0,
281.458,0,
281.5,0,
281.542,0,
281.583,0,
281.625,0,
281.667,0,
281.708,0,
281.75,0,
281.792,0,
281.833,0,
281.875,19.4,
281.917,272.3,
281.958,302.2,
282,216.5,
282.042,216.5,
282.083,216.5,
282.125,216.5,
282.167,216.5,
282.208,162.9,
282.25,0,
282.292,0,
282.333,0,
282.375,0,
282.417,0,
282.458,0,
282.5,0,
282.542,0,
282.583,0,
282.625,0,
282.667,0,
282.708,0,
282.75,0,
282.792,0,
282.833,0,
282.875,4.3,
282.917,182.2,
282.958,221.8,
283,203.8,
283.042,203.8,
283.083,203.8,
283.125,203.8,
283.167,203.8,
283.208,180.2,
283.25,0,
283.292,0,
283.333,0,
283.375,0,
283.417,0,
283.458,0,
283.5,0,
283.542,0,
283.583,0,
283.625,0,
283.667,0,
283.708,0,
283.75,0,
283.792,0,
283.833,0,
283.875,37.4,
283.917,203.8,
283.958,204.8,
284,281.2,
284.042,282.5,
284.083,281.2,
284.125,281.2,
284.167,281.2,
284.208,251.3,
284.25,0,
284.292,0,
284.333,0,
284.375,0,
284.417,0,
284.458,0,
284.5,0,
284.542,0,
284.583,0,
284.625,0,
284.667,0,
284.708,0,
284.75,0,
284.792,0,
284.833,0,
284.875,17.7,
284.917,252.7,
284.958,271.7,
285,217.6,
285.042,217.6,
285.083,217.6,
285.125,217.6,
285.167,217.6,
285.208,191.5,
285.25,0,
285.292,0,
285.333,0,
285.375,0,
285.417,0,
285.458,0,
285.5,0,
285.542,0,
285.583,0,
285.625,0,
285.667,0,
285.708,0,
285.75,0,
285.792,0,
285.833,0,
285.875,37,
285.917,225.2,
285.958,225.2,
286,229.2,
286.042,229.2,
286.083,229.2,
286.125,229.2,
286.167,229.2,
286.208,201.5,
286.25,0,
286.292,0,
286.333,0,
286.375,0,
286.417,0,
286.458,0,
286.5,0,
286.542,0,
286.583,0,
286.625,0,
286.667,0,
286.708,0,
286.75,0,
286.792,0,
286.833,0,
286.875,18.8,
286.917,182.7,
286.958,223.6,
287,300.6,
287.042,300.6,
287.083,300.6,
287.125,300.6,
287.167,300.6,
287.208,244.1,
287.25,0,
287.292,0,
287.333,0,
287.375,0,
287.417,0,
287.458,0,
287.5,0,
287.542,0,
287.583,0,
287.625,0,
287.667,0,
287.708,0,
287.75,0,
287.792,0,
287.833,0,
287.875,0,
287.917,0,
287.958,0,
288,0,
288.042,0,
288.083,0,
288.125,0,
288.167,0,
288.208,0,
288.25,0,
288.292,0,
288.333,0,
288.375,0,
288.417,0,
288.458,0,
288.5,0,
288.542,0,
288.583,0,
288.625,0,
288.667,0,
288.708,0,
288.75,0,
288.792,0,
288.833,0,
288.875,0,
288.917,0,
288.958,0,
289,0,
289.042,0,
289.083,0,
289.125,0,
289.167,0,
289.208,0,
289.25,0,
289.292,0,
289.333,0,
289.375,0,
289.417,0,
289.458,0,
289.5,0,
289.542,0,
289.583,0,
289.625,0,
289.667,0,
289.708,0,
289.75,0,
289.792,0,
289.833,0,
289.875,0,
289.917,0,
289.958,0,
290,0,
290.042,0,
290.083,0,
290.125,0,
290.167,0,
290.208,0,
290.25,0,
290.292,0,
290.333,0,
290.375,0,
290.417,0,
290.458,0,
290.5,0,
290.542,0,
290.583,0,
290.625,0,
290.667,0,
290.708,0,
290.75,0,
290.792,0,
290.833,0,
290.875,0,
290.917,0,
290.958,0,
291,0,
291.042,0,
291.083,0,
291.125,0,
291.167,0,
291.208,0,
291.25,0,
291.292,0,
291.333,0,
291.375,0,
291.417,0,
291.458,0,
291.5,0,
291.542,0,
291.583,0,
291.625,0,
291.667,0,
291.708,0,
291.75,0,
291.792,0,
291.833,0,
291.875,0,
291.917,0,
291.958,0,
292,0,
292.042,0,
292.083,0,
292.125,0,
292.167,0,
292.208,0,
292.25,0,
292.292,0,
292.333,0,
292.375,0,
292.417,0,
292.458,0,
292.5,0,
292.542,0,
292.583,0,
292.625,0,
292.667,0,
292.708,0,
292.75,0,
292.792,0,
292.833,0,
292.875,0,
292.917,0,
292.958,0,
293,0,
293.042,0,
293.083,0,
293.125,0,
293.167,0,
293.208,0,
293.25,0,
293.292,0,
293.333,0,
293.375,0,
293.417,0,
293.458,0,
293.5,0,
293.542,0,
293.583,0,
293.625,0,
293.667,0,
293.708,0,
293.75,0,
293.792,0,
293.833,0,
293.875,0,
293.917,0,
293.958,0,
294,0,
294.042,0,
294.083,0,
294.125,0,
294.167,0,
294.208,0,
294.25,0,
294.292,0,
294.333,0,
294.375,0,
294.417,0,
294.458,0,
294.5,0,
294.542,0,
294.583,0,
294.625,0,
294.667,0,
294.708,0,
294.75,0,
294.792,0,
294.833,0,
294.875,0,
294.917,0,
294.958,0,
295,0,
295.042,0,
295.083,0,
295.125,0,
295.167,0,
295.208,0,
295.25,0,
295.292,0,
295.333,0,
295.375,0,
295.417,0,
295.458,0,
295.5,0,
295.542,0,
295.583,0,
295.625,0,
295.667,0,
295.708,0,
295.75,0,
295.792,0,
295.833,0,
295.875,0,
295.917,0,
295.958,0,
296,0,
296.042,0,
296.083,0,
296.125,0,
296.167,0,
296.208,0,
296.25,0,
296.292,0,
296.333,0,
296.375,0,
296.417,0,
296.458,0,
296.5,0,
296.542,0,
296.583,0,
296.625,0,
296.667,0,
296.708,0,
296.75,0,
296.792,0,
296.833,0,
296.875,0,
296.917,0,
296.958,0,
297,0,
297.042,0,
297.083,0,
297.125,0,
297.167,0,
297.208,0,
297.25,0,
297.292,0,
297.333,0,
297.375,0,
297.417,0,
297.458,0,
297.5,0,
297.542,0,
297.583,0,
297.625,0,
297.667,0,
297.708,0,
297.75,0,
297.792,0,
297.833,0,
297.875,0,
297.917,0,
297.958,0,
298,0,
298.042,0,
298.083,0,
298.125,0,
298.167,0,
298.208,0,
298.25,0,
298.292,0,
298.333,0,
298.375,0,
298.417,0,
298.458,0,
298.5,0,
298.542,0,
298.583,0,
298.625,0,
298.667,0,
298.708,0,
298.75,0,
298.792,0,
298.833,0,
298.875,0,
298.917,0,
298.958,0,
299,0,
299.042,0,
299.083,0,
299.125,0,
299.167,0,
299.208,0,
299.25,0,
299.292,0,
299.333,0,
299.375,0,
299.417,0,
299.458,0,
299.5,0,
299.542,0,
299.583,0,
299.625,0,
299.667,0,
299.708,0,
299.75,0,
299.792,0,
299.833,0,
299.875,0,
299.917,0,
299.958,0,
300,0,
300.042,0,
300.083,0,
300.125,0,
300.167,0,
300.208,0,
