$Return Flows From Banks Lake 2011-2015,,
,,
JDAY,QTR,
331.417,0,
331.458,0,
331.5,0,
331.542,0,
331.583,0,
331.625,0,
331.667,0,
331.708,0,
331.75,0,
331.792,0,
331.833,0,
331.875,0,
331.917,0,
331.958,0,
332,0,
332.042,0,
332.083,0,
332.125,0,
332.167,0,
332.208,0,
332.25,0,
332.292,0,
332.333,0,
332.375,0,
332.417,0,
332.458,0,
332.5,0,
332.542,0,
332.583,0,
332.625,0,
332.667,0,
332.708,0,
332.75,0,
332.792,0,
332.833,0,
332.875,0,
332.917,0,
332.958,0,
333,0,
333.042,0,
333.083,0,
333.125,0,
333.167,0,
333.208,0,
333.25,0,
333.292,0,
333.333,0,
333.375,0,
333.417,0,
333.458,0,
333.5,0,
333.542,0,
333.583,0,
333.625,0,
333.667,0,
333.708,0,
333.75,0,
333.792,0,
333.833,0,
333.875,0,
333.917,0,
333.958,0,
334,0,
334.042,0,
334.083,0,
334.125,0,
334.167,0,
334.208,0,
334.25,0,
334.292,0,
334.333,0,
334.375,0,
334.417,0,
334.458,0,
334.5,0,
334.542,0,
334.583,0,
334.625,0,
334.667,0,
334.708,0,
334.75,0,
334.792,0,
334.833,0,
334.875,0,
334.917,0,
334.958,0,
335,0,
335.042,0,
335.083,0,
335.125,0,
335.167,0,
335.208,0,
335.25,0,
335.292,0,
335.333,0,
335.375,0,
335.417,0,
335.458,0,
335.5,0,
335.542,0,
335.583,0,
335.625,0,
335.667,0,
335.708,0,
335.75,0,
335.792,0,
335.833,0,
335.875,0,
335.917,0,
335.958,0,
336,0,
336.042,0,
336.083,0,
336.125,0,
336.167,0,
336.208,0,
336.25,0,
336.292,0,
336.333,0,
336.375,0,
336.417,0,
336.458,0,
336.5,0,
336.542,0,
336.583,0,
336.625,0,
336.667,0,
336.708,0,
336.75,0,
336.792,0,
336.833,0,
336.875,0,
336.917,0,
336.958,0,
337,0,
337.042,0,
337.083,0,
337.125,0,
337.167,0,
337.208,0,
337.25,0,
337.292,0,
337.333,0,
337.375,0,
337.417,0,
337.458,0,
337.5,0,
337.542,0,
337.583,0,
337.625,0,
337.667,0,
337.708,0,
337.75,0,
337.792,0,
337.833,0,
337.875,0,
337.917,0,
337.958,0,
338,0,
338.042,0,
338.083,0,
338.125,0,
338.167,0,
338.208,0,
338.25,0,
338.292,0,
338.333,0,
338.375,0,
338.417,0,
338.458,0,
338.5,0,
338.542,0,
338.583,0,
338.625,0,
338.667,0,
338.708,0,
338.75,0,
338.792,0,
338.833,0,
338.875,0,
338.917,0,
338.958,0,
339,0,
339.042,0,
339.083,0,
339.125,0,
339.167,0,
339.208,0,
339.25,0,
339.292,0,
339.333,0,
339.375,0,
339.417,0,
339.458,0,
339.5,0,
339.542,0,
339.583,0,
339.625,0,
339.667,0,
339.708,0,
339.75,0,
339.792,0,
339.833,0,
339.875,0,
339.917,0,
339.958,0,
340,0,
340.042,0,
340.083,0,
340.125,0,
340.167,0,
340.208,0,
340.25,0,
340.292,0,
340.333,0,
340.375,0,
340.417,0,
340.458,0,
340.5,0,
340.542,0,
340.583,0,
340.625,0,
340.667,0,
340.708,0,
340.75,0,
340.792,0,
340.833,0,
340.875,0,
340.917,0,
340.958,0,
341,0,
341.042,0,
341.083,0,
341.125,0,
341.167,0,
341.208,0,
341.25,0,
341.292,0,
341.333,0,
341.375,0,
341.417,0,
341.458,0,
341.5,0,
341.542,0,
341.583,0,
341.625,0,
341.667,0,
341.708,0,
341.75,0,
341.792,0,
341.833,0,
341.875,0,
341.917,0,
341.958,0,
342,0,
342.042,0,
342.083,0,
342.125,0,
342.167,0,
342.208,0,
342.25,0,
342.292,0,
342.333,0,
342.375,0,
342.417,0,
342.458,0,
342.5,0,
342.542,0,
342.583,0,
342.625,0,
342.667,0,
342.708,0,
342.75,0,
342.792,0,
342.833,0,
342.875,0,
342.917,0,
342.958,0,
343,0,
343.042,0,
343.083,0,
343.125,0,
343.167,0,
343.208,0,
343.25,0,
343.292,0,
343.333,0,
343.375,0,
343.417,0,
343.458,0,
343.5,0,
343.542,0,
343.583,0,
343.625,0,
343.667,0,
343.708,0,
343.75,0,
343.792,0,
343.833,0,
343.875,0,
343.917,0,
343.958,0,
344,0,
344.042,0,
344.083,0,
344.125,0,
344.167,0,
344.208,0,
344.25,0,
344.292,0,
344.333,0,
344.375,0,
344.417,0,
344.458,0,
344.5,0,
344.542,0,
344.583,0,
344.625,0,
344.667,0,
344.708,0,
344.75,0,
344.792,0,
344.833,0,
344.875,0,
344.917,0,
344.958,0,
345,0,
345.042,0,
345.083,0,
345.125,0,
345.167,0,
345.208,0,
345.25,0,
345.292,0,
345.333,0,
345.375,0,
345.417,0,
345.458,0,
345.5,0,
345.542,0,
345.583,0,
345.625,0,
345.667,0,
345.708,0,
345.75,0,
345.792,0,
345.833,0,
345.875,0,
345.917,0,
345.958,0,
346,0,
346.042,0,
346.083,0,
346.125,0,
346.167,0,
346.208,0,
346.25,0,
346.292,0,
346.333,0,
346.375,0,
346.417,0,
346.458,0,
346.5,0,
346.542,0,
346.583,0,
346.625,0,
346.667,0,
346.708,0,
346.75,0,
346.792,0,
346.833,0,
346.875,0,
346.917,0,
346.958,0,
347,0,
347.042,0,
347.083,0,
347.125,0,
347.167,0,
347.208,0,
347.25,0,
347.292,0,
347.333,0,
347.375,0,
347.417,0,
347.458,0,
347.5,0,
347.542,0,
347.583,0,
347.625,0,
347.667,0,
347.708,0,
347.75,0,
347.792,0,
347.833,0,
347.875,0,
347.917,0,
347.958,0,
348,0,
348.042,0,
348.083,0,
348.125,0,
348.167,0,
348.208,0,
348.25,0,
348.292,0,
348.333,0,
348.375,0,
348.417,0,
348.458,0,
348.5,0,
348.542,0,
348.583,0,
348.625,0,
348.667,0,
348.708,0,
348.75,0,
348.792,0,
348.833,0,
348.875,0,
348.917,0,
348.958,0,
349,0,
349.042,0,
349.083,0,
349.125,0,
349.167,0,
349.208,0,
349.25,0,
349.292,0,
349.333,0,
349.375,0,
349.417,0,
349.458,0,
349.5,0,
349.542,0,
349.583,0,
349.625,0,
349.667,0,
349.708,0,
349.75,0,
349.792,0,
349.833,0,
349.875,0,
349.917,0,
349.958,0,
350,0,
350.042,0,
350.083,0,
350.125,0,
350.167,0,
350.208,0,
350.25,0,
350.292,0,
350.333,0,
350.375,0,
350.417,0,
350.458,0,
350.5,0,
350.542,0,
350.583,0,
350.625,0,
350.667,0,
350.708,0,
350.75,0,
350.792,0,
350.833,0,
350.875,0,
350.917,0,
350.958,0,
351,0,
351.042,0,
351.083,0,
351.125,0,
351.167,0,
351.208,0,
351.25,0,
351.292,0,
351.333,0,
351.375,0,
351.417,0,
351.458,0,
351.5,0,
351.542,0,
351.583,0,
351.625,0,
351.667,0,
351.708,0,
351.75,0,
351.792,0,
351.833,0,
351.875,0,
351.917,0,
351.958,0,
352,0,
352.042,0,
352.083,0,
352.125,0,
352.167,0,
352.208,0,
352.25,0,
352.292,0,
352.333,0,
352.375,0,
352.417,0,
352.458,0,
352.5,0,
352.542,0,
352.583,0,
352.625,0,
352.667,0,
352.708,0,
352.75,0,
352.792,0,
352.833,0,
352.875,0,
352.917,0,
352.958,0,
353,0,
353.042,0,
353.083,0,
353.125,0,
353.167,0,
353.208,0,
353.25,0,
353.292,0,
353.333,0,
353.375,0,
353.417,0,
353.458,0,
353.5,0,
353.542,0,
353.583,0,
353.625,0,
353.667,0,
353.708,0,
353.75,0,
353.792,0,
353.833,0,
353.875,0,
353.917,0,
353.958,0,
354,0,
354.042,0,
354.083,0,
354.125,0,
354.167,0,
354.208,0,
354.25,0,
354.292,0,
354.333,0,
354.375,0,
354.417,0,
354.458,0,
354.5,0,
354.542,0,
354.583,0,
354.625,0,
354.667,0,
354.708,0,
354.75,0,
354.792,0,
354.833,0,
354.875,0,
354.917,0,
354.958,0,
355,0,
355.042,0,
355.083,0,
355.125,0,
355.167,0,
355.208,0,
355.25,0,
355.292,0,
355.333,0,
355.375,0,
355.417,0,
355.458,0,
355.5,0,
355.542,0,
355.583,0,
355.625,0,
355.667,0,
355.708,0,
355.75,0,
355.792,0,
355.833,0,
355.875,0,
355.917,0,
355.958,0,
356,0,
356.042,0,
356.083,0,
356.125,0,
356.167,0,
356.208,0,
356.25,0,
356.292,0,
356.333,0,
356.375,0,
356.417,0,
356.458,0,
356.5,0,
356.542,0,
356.583,0,
356.625,0,
356.667,0,
356.708,0,
356.75,0,
356.792,0,
356.833,0,
356.875,0,
356.917,0,
356.958,0,
357,0,
357.042,0,
357.083,0,
357.125,0,
357.167,0,
357.208,0,
357.25,0,
357.292,0,
357.333,0,
357.375,0,
357.417,0,
357.458,0,
357.5,0,
357.542,0,
357.583,0,
357.625,0,
357.667,0,
357.708,0,
357.75,0,
357.792,0,
357.833,0,
357.875,0,
357.917,0,
357.958,0,
358,0,
358.042,0,
358.083,0,
358.125,0,
358.167,0,
358.208,0,
358.25,0,
358.292,0,
358.333,0,
358.375,0,
358.417,0,
358.458,0,
358.5,0,
358.542,0,
358.583,0,
358.625,0,
358.667,0,
358.708,0,
358.75,0,
358.792,0,
358.833,0,
358.875,0,
358.917,0,
358.958,0,
359,0,
359.042,0,
359.083,0,
359.125,0,
359.167,0,
359.208,0,
359.25,0,
359.292,0,
359.333,0,
359.375,0,
359.417,0,
359.458,0,
359.5,0,
359.542,0,
359.583,0,
359.625,0,
359.667,0,
359.708,0,
359.75,0,
359.792,0,
359.833,0,
359.875,0,
359.917,0,
359.958,0,
360,0,
360.042,0,
360.083,0,
360.125,0,
360.167,0,
360.208,0,
360.25,0,
360.292,0,
360.333,0,
360.375,0,
360.417,0,
360.458,0,
360.5,0,
360.542,0,
360.583,0,
360.625,0,
360.667,0,
360.708,0,
360.75,0,
360.792,0,
360.833,0,
360.875,0,
360.917,0,
360.958,0,
361,0,
361.042,0,
361.083,0,
361.125,0,
361.167,0,
361.208,0,
361.25,0,
361.292,0,
361.333,0,
361.375,0,
361.417,0,
361.458,0,
361.5,0,
361.542,0,
361.583,0,
361.625,0,
361.667,0,
361.708,0,
361.75,0,
361.792,0,
361.833,0,
361.875,0,
361.917,0,
361.958,0,
362,0,
362.042,0,
362.083,0,
362.125,0,
362.167,0,
362.208,0,
362.25,0,
362.292,0,
362.333,0,
362.375,0,
362.417,0,
362.458,0,
362.5,0,
362.542,0,
362.583,0,
362.625,0,
362.667,0,
362.708,0,
362.75,0,
362.792,0,
362.833,0,
362.875,0,
362.917,0,
362.958,0,
363,0,
363.042,0,
363.083,0,
363.125,0,
363.167,0,
363.208,0,
363.25,0,
363.292,0,
363.333,0,
363.375,0,
363.417,0,
363.458,0,
363.5,0,
363.542,0,
363.583,0,
363.625,0,
363.667,0,
363.708,0,
363.75,0,
363.792,0,
363.833,0,
363.875,0,
363.917,0,
363.958,0,
364,0,
364.042,0,
364.083,0,
364.125,0,
364.167,0,
364.208,0,
364.25,0,
364.292,0,
364.333,0,
364.375,0,
364.417,0,
364.458,0,
364.5,0,
364.542,0,
364.583,0,
364.625,0,
364.667,0,
364.708,0,
364.75,0,
364.792,0,
364.833,0,
364.875,0,
364.917,0,
364.958,0,
365,0,
365.042,0,
365.083,0,
365.125,0,
365.167,0,
365.208,0,
365.25,0,
365.292,0,
365.333,0,
365.375,0,
365.417,0,
365.458,0,
365.5,0,
365.542,0,
365.583,0,
365.625,0,
365.667,0,
365.708,0,
365.75,0,
365.792,0,
365.833,0,
365.875,0,
365.917,0,
365.958,0,
366,0,
367,0,
368,0,
369,0,
370,0,
371,0,
372,0,
373,0,
374,0,
375,0,
376,0,
377,0,
378,0,
379,0,
380,0,
381,0,
382,0,
383,0,
384,0,
385,0,
386,0,
387,0,
388,0,
389,0,
390,0,
391,0,
392,0,
393,0,
394,0,
395,0,
396,0,
397,0,
398,0,
399,0,
400,0,
401,0,
402,0,
403,0,
404,0,
405,0,
406,0,
407,0,
408,0,
409,0,
410,0,
411,0,
412,0,
413,0,
414,0,
415,0,
416,0,
417,0,
418,0,
419,0,
420,0,
421,0,
422,0,
423,0,
424,0,
425,0,
426,0,
427,0,
428,0,
429,0,
430,0,
431,1.41584099539285,
432,28.6849385666592,
433,11.9213811812078,
434,42.1354280228913,
435,0,
436,0,
436.958333333336,0,
437.958333333336,0,
438.958333333336,0.48138593843357,
439.958333333336,152.571025663534,
440.958333333336,0,
441.958333333336,0,
442.958333333336,0,
443.958333333336,0,
444.958333333336,0,
445.958333333336,0.113267279631428,
446.958333333336,8.49504597235712,
447.958333333336,35.6225594440842,
448.958333333336,37.4065190982792,
449.958333333336,8.97643191079069,
450.958333333336,26.9009789124642,
451.958333333336,55.5859174791234,
452.958333333336,188.901505605314,
453.958333333336,40.5780029279592,
454.958333333336,116.467080281016,
455.958333333336,135.099547780386,
456.958333333336,72.3211580446669,
457.958333333336,0,
458.958333333336,73.5104644807969,
459.958333333336,109.133023924881,
460.958333333336,124.112621656138,
461.958333333336,57.8229462518441,
462.958333333336,7.90039275429212,
463.958333333336,5.77663126120284,
464.958333333336,0,
465.958333333336,0,
466.958333333336,0,
467.958333333336,0,
468.958333333336,0,
469.958333333336,0,
470.958333333336,0,
471.958333333336,0,
472.958333333336,0,
473.958333333336,0,
474.958333333336,0,
475.958333333336,0,
476.958333333336,0,
477.958333333336,0,
478.958333333336,0,
479.958333333336,0,
480.958333333336,0,
481.958333333336,0,
482.958333333336,0,
483.958333333336,0,
484.958333333336,0,
485.958333333336,0,
486.958333333336,0,
487.958333333336,0,
488.958333333336,0,
489.958333333336,0,
490.958333333336,0,
491.958333333336,0,
492.958333333336,0,
493.958333333336,0,
494.958333333336,0,
495.958333333336,0,
496.958333333336,0,
497.958333333336,0,
498.958333333336,0,
499.958333333336,0,
500.958333333336,0,
501.958333333336,0,
502.958333333336,0,
503.958333333336,0.226534559262857,
504.958333333336,0,
505.958333333336,12.5160343992728,
506.958333333336,38.3409741552385,
507.958333333336,62.2970037972855,
508.958333333336,0,
509.958333333336,0,
510.958333333336,0,
511.958333333336,0,
512.958333333336,0,
513.958333333336,0,
514.958333333336,16.2821714470178,
515.958333333336,48.9597816206849,
516.958333333336,0,
517.958333333336,0,
518.958333333336,0,
519.958333333336,0,
520.958333333336,0,
521.958333333336,0,
522.958333333336,0,
523.958333333336,0,
524.958333333336,10.7320747450778,
525.958333333336,0,
526.958333333336,0,
527.958333333336,0,
528.958333333336,26.0797911351364,
529.958333333336,18.8873188785407,
530.958333333336,0,
531.958333333336,9.57108512885569,
532.958333333336,30.1007795620521,
533.958333333336,0,
534.958333333336,0,
535.958333333336,10.7320747450778,
536.958333333336,28.9114731259221,
537.958333333336,44.8255259141377,
538.958333333336,24.4374155804807,
539.958333333336,0,
540.958333333336,10.3922729061835,
541.958333333336,19.3403879970664,
542.958333333336,40.7195870274985,
543.958333333336,18.1793983808442,
544.958333333336,37.7463209371735,
545.958333333336,0,
546.958333333336,2.23702877272071,
547.958333333336,0,
548.958333333336,0,
549.958333333336,25.1453360781771,
550.958333333336,36.8118658802142,
551.958333333336,13.677024015495,
552.958333333336,44.0043381368099,
553.958333333336,32.0829569556021,
554.958333333336,8.60831325198855,
555.958333333336,20.6429617128278,
556.958333333336,29.7326609032499,
557.958333333336,0,
558.958333333336,13.677024015495,
559.958333333336,0,
560.958333333336,14.7530631719935,
561.958333333336,0.48138593843357,
562.958333333336,0,
563.958333333336,8.38177869272569,
564.958333333336,21.7190008693264,
565.958333333336,49.5544348387499,
566.958333333336,48.9597816206849,
567.958333333336,0,
568.958333333336,28.3168199078571,
569.958333333336,33.7536493301656,
570.958333333336,74.8130381965584,
571.958333333336,28.4300871874885,
572.958333333336,27.1275134717271,
573.958333333336,1.64237555465571,
574.958333333336,0,
575.958333333336,0,
576.958333333336,0,
577.958333333336,0,
578.958333333336,0,
579.958333333336,0,
580.958333333336,0,
581.958333333336,0,
582.958333333336,14.1584099539285,
583.958333333336,0,
584.958333333336,25.2586033578085,
585.958333333336,18.0661311012128,
586.958333333336,0,
587.958333333336,0,
588.958333333336,0,
589.958333333336,0,
590.958333333336,9.68435240848712,
591.958333333336,45.4201791322027,
592.958333333336,64.6472998496377,
593.958333333336,0,
594.958333333336,0,
595.958333333336,0,
596.958333333336,0,
597.958333333336,0,
598.958333333336,43.4096849187449,
599.958333333336,83.3080841689155,
600.958333333336,14.866330451625,
601.958333333336,38.0011723163442,
602.958333333336,62.6651224560877,
603.958333333336,0,
604.958333333336,0,
605.958333333336,21.8322681489578,
606.958333333336,86.5928352782269,
607.958333333336,103.356392663678,
608.958333333336,3.42633520885071,
609.958333333336,0,
610.958333333336,0,
611.958333333336,0,
612.958333333336,0,
613.958333333336,0,
614.958333333336,0,
615.958333333336,1.41584099539285,
616.958333333336,0,
617.958333333336,0,
618.958333333336,0,
619.958333333336,0,
620.958333333336,0,
621.958333333336,0,
622.958333333336,0,
623.958333333336,0,
624.958333333336,0,
625.958333333336,0,
626.958333333336,0,
627.958333333336,0,
628.958333333336,0,
629.958333333336,0,
630.958333333336,0,
631.958333333336,0,
632.958333333336,0,
633.958333333336,0,
634.958333333336,0,
635.958333333336,0,
636.958333333336,0,
637.958333333336,0,
638.958333333336,0,
639.958333333336,0,
640.958333333336,0,
641.958333333336,0,
642.958333333336,0,
643.958333333336,0,
644.958333333336,0,
645.958333333336,0,
646.958333333336,0,
647.958333333336,0,
648.958333333336,0,
649.958333333336,0,
650.958333333336,0,
651.958333333336,0,
652.958333333336,0,
653.958333333336,0,
654.958333333336,0,
655.958333333336,0,
656.958333333336,0,
657.958333333336,0,
658.958333333336,0,
659.958333333336,0,
660.958333333336,0,
661.958333333336,0,
662.958333333336,0,
663.958333333336,0,
664.958333333336,0,
665.958333333336,54.9912642610584,
666.958333333336,0,
667.958333333336,0,
668.958333333336,0,
669.958333333336,0,
670.958333333336,0,
671.958333333336,0,
672.958333333336,0,
673.958333333336,0,
675,0,
676,0,
677,0,
678,0,
679,0,
680,0,
681,0,
682,0,
683,0,
684,0,
685,0,
686,3.53960248848213,
687,0,
688,0,
689,0,
690,104.290847720638,
691,79.8817489600648,
692,0,
693,0,
694,72.3211580446669,
695,0,
696,0,
697,0,
698,0,
699,36.1039453825178,
700,0,
701,0,
702,0,
703,0,
704,0,
705,0,
706,0,
707,0,
708,0,
709,0,
710,0,
711,0,
712,0,
713,0,
714,0,
715,0,
716,0,
717,0,
718,0,
719,0,
720,0,
721,0,
722,0,
723,0,
724,0,
725,0,
726,0,
727,0,
728,0,
729,0,
730,0,
731,0,
732,0,
733,0,
734,25.7116724763342,
735,0,
736,75.6342259738862,
737,0,
738,0,
739,0,
740,0,
741,0,
742,0,
743,0.226534559262857,
744,0,
745,0,
746,0,
747,42.9566158002192,
748,13.1106876173378,
749,15.5742509493214,
750,24.4374155804807,
751,0,
752,0,
753,0,
754,19.4819720966057,
756,24.1825642013099,
757,0,
758,0,
759,0,
760,0,
761,0,
762,0,
763,0,
764,0,
765,0,
766,0,
767,0,
768,0,
769,0,
770,0,
771,0,
772,0,
773,0,
774,0,
775,0,
776,0,
777,0,
778,0,
779,0,
780,0,
781,0,
782,0,
783,0,
784,0,
785,0,
786,0,
787,0,
788,0,
789,0,
790,60.5413609629984,
791,62.2970037972855,
792,28.5433544671199,
793,0,
794,0,
795,0,
796,0,
797,0,
798,0,
799,0,
800,0,
800.958333333336,0,
801.958333333336,0,
802.958333333336,0,
803.958333333336,0,
804.958333333336,0,
805.958333333336,0,
806.958333333336,0,
807.958333333336,0,
808.958333333336,0,
809.958333333336,0,
810.958333333336,0,
811.958333333336,0,
812.958333333336,0,
813.958333333336,0,
814.958333333336,0,
815.958333333336,0,
816.958333333336,0,
817.958333333336,0,
818.958333333336,0,
819.958333333336,0,
820.958333333336,0,
821.958333333336,0,
822.958333333336,0,
823.958333333336,0,
824.958333333336,0,
825.958333333336,0,
826.958333333336,0,
827.958333333336,0,
828.958333333336,0,
829.958333333336,0,
830.958333333336,0,
831.958333333336,0,
832.958333333336,0,
833.958333333336,0,
834.958333333336,0,
835.958333333336,0,
836.958333333336,0,
837.958333333336,0,
838.958333333336,0,
839.958333333336,0,
840.958333333336,0,
841.958333333336,0,
842.958333333336,0,
843.958333333336,0,
844.958333333336,0,
845.958333333336,0,
846.958333333336,0,
847.958333333336,0,
848.958333333336,0,
849.958333333336,0,
850.958333333336,0,
851.958333333336,0,
852.958333333336,0,
853.958333333336,0,
854.958333333336,0,
855.958333333336,0,
856.958333333336,0,
857.958333333336,0,
858.958333333336,0,
859.958333333336,0,
860.958333333336,0,
861.958333333336,0,
862.958333333336,0,
863.958333333336,0,
864.958333333336,0,
865.958333333336,0,
866.958333333336,0,
867.958333333336,0,
868.958333333336,0,
869.958333333336,0,
870.958333333336,0,
871.958333333336,0,
872.958333333336,0,
873.958333333336,0,
874.958333333336,0,
875.958333333336,0,
876.958333333336,0,
877.958333333336,0,
878.958333333336,0,
879.958333333336,0,
880.958333333336,0,
881.958333333336,0,
882.958333333336,0,
883.958333333336,0,
884.958333333336,0,
885.958333333336,0,
886.958333333336,0,
887.958333333336,0,
888.958333333336,0,
889.958333333336,0,
890.958333333336,0,
891.958333333336,0,
892.958333333336,0,
893.958333333336,0,
894.958333333336,0,
895.958333333336,0,
896.958333333336,0,
897.958333333336,0,
898.958333333336,0,
899.958333333336,0,
900.958333333336,0,
901.958333333336,0,
902.958333333336,0,
903.958333333336,0,
904.958333333336,0,
905.958333333336,0,
906.958333333336,0,
907.958333333336,0,
908.958333333336,0,
909.958333333336,1.30257371576143,
910.958333333336,2.83168199078571,
911.958333333336,0,
912.958333333336,0.707920497696427,
913.958333333336,0,
914.958333333336,0,
915.958333333336,0,
916.958333333336,0,
917.958333333336,0,
918.958333333336,0,
919.958333333336,0,
920.958333333336,0,
921.958333333336,0,
922.958333333336,0,
923.958333333336,0,
924.958333333336,0,
925.958333333336,0,
926.958333333336,0,
927.958333333336,0.48138593843357,
928.958333333336,0,
929.958333333336,0,
930.958333333336,0,
931.958333333336,0,
932.958333333336,0,
933.958333333336,0,
934.958333333336,0,
935.958333333336,0,
936.958333333336,0,
937.958333333336,0,
938.958333333336,0,
939.958333333336,0,
940.958333333336,0,
941.958333333336,0,
942.958333333336,0,
943.958333333336,0,
944.958333333336,0,
945.958333333336,0,
946.958333333336,0,
947.958333333336,0,
948.958333333336,0.594653218064998,
949.958333333336,13.3372221766007,
950.958333333336,0,
951.958333333336,0,
952.958333333336,0,
953.958333333336,0,
954.958333333336,0,
955.958333333336,0,
956.958333333336,0,
957.958333333336,0,
958.958333333336,0,
959.958333333336,0,
960.958333333336,0,
961.958333333336,0,
962.958333333336,0,
963.958333333336,0,
964.958333333336,8.01366003392355,
965.958333333336,3.53960248848213,
966.958333333336,0,
967.958333333336,0,
968.958333333336,0,
969.958333333336,0,
970.958333333336,4.13425570654713,
971.958333333336,0,
972.958333333336,0,
973.958333333336,10.1374215270128,
974.958333333336,35.7641435436235,
975.958333333336,0,
976.958333333336,0,
977.958333333336,0,
978.958333333336,0,
979.958333333336,0,
980.958333333336,0,
981.958333333336,0,
982.958333333336,0,
983.958333333336,0,
984.958333333336,0,
985.958333333336,0,
986.958333333336,0,
987.958333333336,0,
988.958333333336,0,
989.958333333336,0,
990.958333333336,0,
992.958333333336,0,
993.958333333336,0,
994.958333333336,0,
995.958333333336,0,
996.958333333336,0,
997.958333333336,0,
998.958333333336,0,
999.958333333336,0,
1000.95833333334,0,
1001.95833333334,0,
1002.95833333334,0,
1003.95833333334,0,
1004.95833333334,0,
1005.95833333334,0,
1006.95833333334,0,
1007.95833333334,0,
1008.95833333334,0,
1009.95833333334,0,
1010.95833333334,0,
1011.95833333334,0,
1012.95833333334,0,
1013.95833333334,0,
1014.95833333334,0,
1015.95833333334,0,
1016.95833333334,0,
1017.95833333334,0,
1018.95833333334,0,
1019.95833333334,0,
1020.95833333334,0,
1021.95833333334,0,
1022.95833333334,4.47405754544142,
1023.95833333334,0,
1024.95833333334,0,
1025.95833333334,3.05821655004856,
1026.95833333334,16.055636887755,
1027.95833333334,51.904730891102,
1028.95833333334,66.6577940630955,
1029.95833333334,0,
1030.95833333334,5.77663126120284,
1031.95833333334,30.4405814009463,
1032.95833333334,0,
1033.95833333334,0,
1034.95833333334,0,
1035.95833333334,0,
1036.95833333334,0,
1037.95833333334,0,
1039,0,
1040,0,
1041,0,
1042,0,
1043,0,
1044,0,
1045,0,
1046,0,
1047,0,
1048,0,
1049,0,
1050,0,
1051,0,
1052,0,
1053,0,
1054,0,
1055,0,
1056,0,
1057,0,
1058,0,
1059,0,
1060,0,
1061,0,
1062,0,
1063,0,
1064,0,
1065,0,
1066,0,
1067,0,
1068,0,
1069,0,
1070,0,
1071,0,
1072,0,
1073,0,
1074,0,
1075,0,
1076,0,
1077,0,
1078,0,
1079,0,
1080,0,
1081,0,
1082,0,
1083,0,
1084,0,
1085,0,
1086,0,
1087,0,
1088,0,
1089,0,
1090,0,
1091,0,
1092,0,
1093,0,
1094,0,
1095,0,
1096,0,
1098.04166666666,0,
1099.04166666666,0,
1100.04166666666,0,
1101.04166666666,0,
1102.04166666666,0,
1103.04166666666,0,
1104.04166666666,0,
1105.04166666666,0,
1106.04166666666,0,
1107.04166666666,0,
1108.04166666666,0,
1109.04166666666,0,
1110.04166666666,0,
1111.04166666666,0,
1112.04166666666,0,
1113.04166666666,0,
1114.04166666666,0,
1115.04166666666,0,
1116.04166666666,0,
1117.04166666666,0,
1118.04166666666,0,
1119.04166666666,0,
1120.04166666666,0,
1121.04166666666,0,
1122.04166666666,0,
1123.04166666666,0,
1124.04166666666,0,
1125.04166666666,0,
1126.04166666666,0,
1127.04166666666,0,
1128.04166666666,0,
1129.04166666666,0,
1130.04166666666,0,
1131.04166666666,0,
1132.04166666666,0,
1133.04166666666,0,
1134.04166666666,0,
1135.04166666666,0,
1136.04166666666,0,
1137.04166666666,0,
1138.04166666666,0,
1139.04166666666,0,
1140.04166666666,0,
1141.04166666666,0,
1142.04166666666,0,
1143.04166666666,0,
1144.04166666666,0,
1145.04166666666,0,
1146.04166666666,0,
1147.04166666666,0,
1148.04166666666,0,
1149.04166666666,0,
1150.04166666666,0,
1151.04166666666,0,
1152.04166666666,0,
1153.04166666666,0,
1154.04166666666,0,
1155.04166666666,0,
1156.04166666666,0,
1157.04166666666,0,
1158.04166666666,0,
1159.04166666666,0,
1160.04166666666,0,
1161.04166666666,0,
1162.04166666666,0,
1163.04166666666,0,
1164.04166666666,0,
1165.04166666666,0,
1166.04166666666,0,
1167.04166666666,0,
1168.04166666666,0,
1170.04166666666,0,
1171.04166666666,0,
1172.04166666666,0,
1173.04166666666,0,
1174.04166666666,0,
1175.04166666666,0,
1176.04166666666,0,
1177.04166666666,0,
1178.04166666666,0,
1179.04166666666,0,
1180.04166666666,0,
1181.04166666666,0,
1182.04166666666,0,
1183.04166666666,0,
1184.04166666666,0,
1185.04166666666,0,
1186.04166666666,0,
1187.04166666666,0,
1188.04166666666,0,
1189.04166666666,0,
1190.04166666666,0,
1191.04166666666,0,
1192.04166666666,0,
1193.04166666666,0,
1194.04166666666,0,
1195.04166666666,0,
1196.04166666666,0,
1197.04166666666,0,
1198.04166666666,0,
1199.04166666666,0,
1200.04166666666,0,
1201.04166666666,0,
1202.04166666666,0,
1203.04166666666,0,
1204.04166666666,0,
1205.04166666666,0,
1206.04166666666,0,
1207.04166666666,0,
1208.04166666666,0,
1209.04166666666,0,
1210.04166666666,0,
1211.04166666666,0,
1212.04166666666,0,
1213.04166666666,0,
1214.04166666666,0,
1215.04166666666,0,
1216.04166666666,0,
1217.04166666666,0,
1218.04166666666,0,
1219.04166666666,0,
1220.04166666666,0,
1221.04166666666,0,
1222.04166666666,0,
1223.04166666666,0,
1224.04166666666,0,
1225.04166666666,0,
1226.04166666666,0,
