$GATE WITHDRAWAL AT SEG317                                   ELEV OF WITHDRAWAL CENTERLINE:316.     

JDAY,QWD(m3s-1)
   335.150, 1290.3252
   335.200, 1330.2828
   335.250, 1383.7483
   335.301, 1618.4384
   335.350, 1718.7196
   335.400, 1793.5502
   335.450, 1724.1379
   335.500, 1834.2644
   335.550, 1875.7681
   335.600, 1687.7167
   335.650, 1705.3142
   335.700, 1642.0666
   335.750, 1364.0416
   335.800, 1830.7157
   335.850, 1597.1696
   335.900, 1717.8954
   335.950, 1587.9918
   336.000, 1168.0637
   336.050,  835.6924
   336.100,  853.7352
   336.150,  834.4150
   336.200, 1067.9272
   336.250, 1350.1129
   336.300, 1282.7481
   336.350, 1622.7514
   336.400, 1818.1901
   336.450, 1749.6240
   336.500, 1735.1530
   336.550, 1946.1608
   336.600, 1666.4517
   336.650, 1405.6691
   336.700, 1386.8911
   336.750, 1608.4085
   336.801, 1763.5302
   336.850, 1764.7082
   336.900, 1578.7239
   336.950, 1340.2505
   337.000, 1762.7464
   337.050, 1740.2008
   337.100, 1630.9952
   337.150, 1539.5020
   337.200, 1349.2492
   337.250, 1251.3393
   337.300, 1484.4966
   337.350, 1492.4245
   337.400, 1693.6649
   337.450, 1852.9601
   337.500, 1658.7310
   337.550, 1898.8757
   337.600, 1765.7858
   337.650, 1628.6060
   337.700, 1434.0409
   337.750, 1843.4289
   337.800, 1659.6612
   337.850, 1459.3676
   337.900, 1719.5170
   337.950, 1971.0970
   338.000, 1328.2597
   338.050, 1317.6757
   338.100, 1528.6032
   338.150, 1425.7835
   338.200, 1162.4495
   338.250, 1059.0979
   338.300, 1115.9401
   338.350, 1328.8702
   338.400, 1420.7219
   338.450, 1603.7860
   338.500, 1461.4623
   338.550, 1722.8570
   338.600, 1506.0326
   338.650, 1338.6382
   338.700, 1349.2750
   338.750, 1792.7823
   338.800, 1823.6692
   338.850, 1770.4393
   338.900, 1634.8768
   338.950, 1954.0120
   339.000, 1707.5840
   339.050, 1559.8988
   339.100, 1678.7556
   339.150, 1539.1473
   339.200, 1513.8457
   339.250, 1315.6951
   339.300, 1551.0409
   339.350, 1607.6144
   339.400, 1553.9485
   339.450, 1704.3957
   339.500, 1436.7044
   339.550, 1164.0620
   339.600, 1154.6607
   339.650, 1088.9674
   339.700, 1258.2572
   339.750, 1267.4780
   339.800, 1280.2033
   339.850, 1423.9330
   339.900, 1784.7115
   339.950, 1780.3881
   340.000, 1528.6225
   340.050, 1394.9587
   340.100, 1276.4639
   340.150, 1018.6988
   340.200, 1020.0805
   340.250, 1244.3476
   340.300, 1562.2361
   340.350, 1541.0984
   340.400, 1538.6981
   340.450, 1631.2401
   340.500, 1645.4039
   340.550, 1495.9104
   340.600, 1620.5254
   340.650, 1459.5327
   340.700, 1591.9553
   340.750, 1581.8246
   340.800, 1598.5638
   340.850, 1574.9215
   340.900, 1744.9895
   340.950, 1604.2073
   341.000, 1626.0336
   341.050, 1299.5099
   341.100,  877.2938
   341.150,  787.2861
   341.200,  935.9390
   341.250, 1252.1198
   341.300, 1566.4131
   341.350, 1620.7369
   341.400, 1723.0309
   341.450, 1671.9494
   341.500, 1475.7978
   341.550, 1589.8598
   341.600, 1491.6263
   341.650, 1466.1844
   341.700, 1454.2854
   341.750, 1624.7333
   341.800, 1627.4708
   341.850, 1711.3829
   341.900, 1904.3303
   341.950, 1643.4415
   342.000, 1682.2078
   342.050, 1786.1485
   342.100, 1699.7852
   342.150, 1589.2474
   342.200, 1481.2152
   342.250, 1476.0981
   342.300, 1712.4557
   342.350, 1764.4267
   342.400, 1635.2272
   342.450, 1675.1376
   342.500, 1555.9866
   342.550, 1471.2407
   342.600, 1395.8355
   342.650, 1384.0211
   342.700, 1485.3547
   342.750, 1636.8073
   342.800, 1684.6401
   342.850, 1744.0114
   342.900, 1916.3783
   342.950, 1716.4085
   343.000, 1788.8832
   343.050, 1658.4233
   343.100, 1480.1990
   343.150, 1437.8446
   343.200, 1341.6328
   343.250, 1523.8063
   343.300, 1583.3984
   343.350, 1587.6070
   343.400, 1682.6141
   343.450, 1846.5476
   343.500, 1382.3358
   343.550, 1387.8146
   343.600, 1661.8108
   343.650, 1450.9669
   343.700, 1535.5422
   343.750, 1561.4084
   343.800, 1600.0405
   343.850, 1791.8977
   343.900, 1853.7722
   343.950, 1785.2148
   344.000, 1301.2517
   344.050, 1819.6838
   344.100, 1726.3821
   344.150, 1699.3371
   344.200, 1453.2424
   344.250, 1499.5371
   344.300, 1518.5468
   344.350, 1497.7182
   344.400, 1475.4692
   344.450, 1474.3117
   344.500, 1802.0300
   344.550, 1820.0526
   344.600, 1748.5861
   344.650, 1627.7244
   344.700, 1614.9027
   344.750, 1688.0302
   344.800, 1736.6186
   344.850, 1752.1634
   344.900, 1855.6508
   344.950, 1474.3902
   345.000, 1401.4659
   345.050, 1651.8840
   345.100, 1619.2026
   345.150, 1620.1818
   345.200, 1391.5580
   345.250, 1577.8361
   345.300, 1383.7740
   345.350, 1527.3746
   345.400, 1661.4583
   345.450, 1719.7488
   345.500, 1665.0530
   345.550, 1563.4926
   345.600, 1630.1935
   345.650, 1803.3824
   345.700, 1647.8993
   345.750, 1661.4036
   345.800, 1680.5702
   345.850, 1673.0214
   345.900, 1805.1015
   345.950, 1700.2099
   346.000, 1330.5468
   346.050, 1268.2034
   346.100, 1494.7934
   346.150, 1693.5823
   346.200, 1519.3950
   346.250, 1635.3065
   346.300, 1599.4633
   346.350, 1596.3884
   346.400, 1627.7001
   346.450, 1578.6715
   346.500, 1827.0126
   346.550, 1773.0852
   346.600, 1680.3868
   346.650, 1577.5998
   346.700, 1544.8537
   346.750, 1656.2751
   346.800, 1652.5166
   346.850, 1605.1471
   346.900, 1740.3320
   346.950, 1942.7142
   347.000, 1767.8774
   347.050, 1632.6960
   347.100, 1253.4471
   347.150, 1346.5597
   347.200, 1395.2769
   347.250, 1428.3818
   347.300, 1754.3287
   347.350, 1639.7528
   347.400, 1553.5244
   347.450, 1670.9871
   347.500, 1741.1459
   347.550, 1736.2459
   347.600, 1567.2653
   347.650, 1432.1697
   347.700, 1452.0630
   347.750, 1516.1490
   347.800, 1764.9894
   347.850, 1778.7767
   347.900, 1816.6343
   347.950, 1841.8532
   348.000, 1691.7326
   348.050,  985.4056
   348.100,  859.4110
   348.150,  985.5259
   348.200, 1353.9954
   348.250, 1363.6632
   348.300, 1528.3845
   348.350, 1565.1249
   348.400, 1697.3865
   348.450, 1834.3863
   348.500, 1929.4265
   348.550, 1968.2031
   348.600, 1707.8235
   348.650, 1455.1010
   348.700, 1351.6734
   348.750, 1786.8658
   348.800, 1764.9526
   348.850, 1747.3776
   348.900, 1629.7001
   348.950, 1763.9520
   349.000, 1204.8504
   349.050,  748.0336
   349.100,  620.7291
   349.150,  561.3801
   349.200,  790.9897
   349.250, 1208.2277
   349.300, 1591.7006
   349.350, 1679.1667
   349.400, 1903.0302
   349.450, 1740.1864
   349.500, 1692.0547
   349.550, 1596.4973
   349.600, 1500.3446
   349.650, 1504.7829
   349.700, 1528.8744
   349.750, 1658.6856
   349.800, 1642.8331
   349.850, 1813.7768
   349.900, 1662.5940
   349.950, 1726.5162
   350.000, 1470.8704
   350.050, 1741.1690
   350.100, 1655.1728
   350.150, 1535.6014
   350.200, 1404.0920
   350.250, 1484.5653
   350.300, 1524.1830
   350.350, 1668.4360
   350.400, 1639.1099
   350.450, 1520.8355
   350.500, 1698.1451
   350.550, 1867.2377
   350.600, 1839.9123
   350.650, 1461.0063
   350.700, 1362.7953
   350.750, 1644.6806
   350.800, 1865.8090
   350.850, 1703.6768
   350.900, 1641.1463
   350.950, 1791.5049
   351.000, 1905.4501
   351.050, 1638.5053
   351.100, 1704.9406
   351.150, 1692.6769
   351.200, 1487.6772
   351.250, 1518.1319
   351.300, 1419.0959
   351.350, 1491.7153
   351.400, 1561.2431
   351.450, 1575.9126
   351.500, 1432.4033
   351.550, 1574.0580
   351.600, 1587.8882
   351.650, 1423.8543
   351.700, 1530.4252
   351.750, 1945.6131
   351.800, 1790.5097
   351.850, 1729.8509
   351.900, 1896.1360
   351.950, 1929.7905
   352.000, 1587.5011
   352.050, 1336.2011
   352.100, 1194.9523
   352.150, 1118.4978
   352.200, 1185.2792
   352.250, 1367.0697
   352.300, 1422.7409
   352.350, 1293.5969
   352.400, 1446.1696
   352.450, 1435.1776
   352.500, 1334.0561
   352.550, 1224.7567
   352.600, 1264.8241
   352.650, 1229.3191
   352.700, 1212.2694
   352.750, 1448.1100
   352.800, 1653.1631
   352.850, 1629.6944
   352.900, 1600.9541
   352.950, 1357.5835
   353.000, 1840.7768
   353.050, 1547.6818
   353.100, 1381.2634
   353.150, 1454.9384
   353.200, 1176.1115
   353.250, 1117.7223
   353.300, 1576.4971
   353.350, 1620.0688
   353.400, 1551.0836
   353.450, 1642.5597
   353.500, 1782.3726
   353.550, 1653.5317
   353.600, 1532.9666
   353.650, 1432.5763
   353.700, 1454.9897
   353.750, 1690.7533
   353.800, 1726.0746
   353.850, 1649.4404
   353.900, 1578.5972
   353.950, 1663.0707
   354.000, 1964.2330
   354.050, 1532.5425
   354.100, 1302.2743
   354.150, 1179.7903
   354.200, 1175.1500
   354.250, 1248.7369
   354.300, 1132.2715
   354.350, 1423.8967
   354.400, 1550.4736
   354.450, 1592.7412
   354.500, 1485.4529
   354.550, 1704.1828
   354.600, 1646.5307
   354.650, 1371.3737
   354.700, 1447.0079
   354.750, 1678.3526
   354.800, 1757.6966
   354.850, 1762.8208
   354.900, 1627.7042
   354.950, 1370.6473
   355.000, 1415.8014
   355.050, 1640.4351
   355.100, 1614.3419
   355.150, 1725.5076
   355.200, 1414.5883
   355.250, 1254.2570
   355.300, 1542.6450
   355.350, 1571.5698
   355.400, 1580.6202
   355.450, 1568.3030
   355.500, 1489.4076
   355.550, 1593.7943
   355.600, 1451.8848
   355.650, 1409.8627
   355.700, 1577.1266
   355.750, 1725.1908
   355.800, 1722.1668
   355.850, 1555.7523
   355.900, 1508.3793
   355.950, 1563.5347
   356.000, 1556.2575
   356.050, 1425.2548
   356.100, 1578.6157
   356.150, 1272.5032
   356.200, 1346.5237
   356.250, 1196.6118
   356.300, 1321.4038
   356.350, 1310.0665
   356.400, 1317.2841
   356.450, 1315.7898
   356.500, 1462.5334
   356.550, 1578.9516
   356.600, 1456.4256
   356.650, 1404.5920
   356.700, 1368.4518
   356.750, 1482.2311
   356.800, 1667.4358
   356.850, 1819.8259
   356.900, 1988.9314
   356.950, 1930.2922
   357.000, 1748.6469
   357.050, 1887.6776
   357.100, 1871.9491
   357.150, 1883.3269
   357.200, 1681.3938
   357.250, 1655.8419
   357.300, 1565.1160
   357.350, 1717.3562
   357.400, 1758.3535
   357.450, 1824.7167
   357.500, 1806.4071
   357.550, 1781.8763
   357.600, 1497.4172
   357.650, 1489.1146
   357.700, 1595.0192
   357.750, 1763.2743
   357.800, 1809.3589
   357.850, 1893.5778
   357.900, 2045.8139
   357.950, 1959.9426
   358.000, 1408.9427
   358.050, 1769.8764
   358.100, 1752.8296
   358.150, 1488.7546
   358.200, 1601.9750
   358.250, 1301.1702
   358.300, 1808.7147
   358.350, 1873.2895
   358.400, 1912.2325
   358.450, 1792.2063
   358.500, 1956.4279
   358.550, 1883.0351
   358.600, 1640.3570
   358.650, 1546.5039
   358.700, 1551.7101
   358.750, 1706.9008
   358.800, 1985.2532
   358.850, 1874.7363
   358.900, 1879.4682
   358.950, 1965.0325
   359.000, 1905.0192
   359.050, 1842.5987
   359.100, 1933.5302
   359.150, 1729.3770
   359.200, 1908.2738
   359.250, 1515.5096
   359.300, 1793.4238
   359.350, 1827.2756
   359.400, 1607.1238
   359.450, 1779.4420
   359.500, 1439.7812
   359.550, 2045.8400
   359.600, 1888.4963
   359.650, 1721.8204
   359.700, 1227.7005
   359.750, 1703.6582
   359.800, 1708.0723
   359.850, 1915.3324
   359.900, 1836.5822
   359.950, 1733.6378
   360.000, 1729.1570
   360.050, 1916.2734
   360.100, 1634.1868
   360.150, 1644.5110
   360.200, 1777.0238
   360.250, 1830.5683
   360.300, 1798.2220
   360.350, 1851.6688
   360.400, 1848.3822
   360.450, 1877.0498
   360.500, 1550.0084
   360.550, 1849.4983
   360.600, 1904.3744
   360.650, 1512.1477
   360.700, 1144.0192
   360.750, 1816.1198
   360.800, 2090.2581
   360.850, 2029.1024
   360.900, 1957.1248
   360.950, 1914.1329
   361.000, 1386.6722
   361.050, 1603.6784
   361.100, 1615.2881
   361.150, 1591.4100
   361.200, 1393.7132
   361.250, 1302.6210
   361.300, 1638.2661
   361.350, 1700.7518
   361.400, 1821.7486
   361.450, 1879.3570
   361.500, 1625.7144
   361.550, 1754.5527
   361.600, 1559.0563
   361.650, 1445.3563
   361.700, 1764.9379
   361.750, 1794.0887
   361.800, 2020.8361
   361.850, 2235.7798
   361.900, 2149.9091
   361.950, 1448.4567
   362.000, 1686.0991
   362.050, 1986.9746
   362.100, 1689.7525
   362.150, 1676.7795
   362.200, 1752.7945
   362.250, 1598.0541
   362.300, 1765.9844
   362.350, 1703.9160
   362.400, 1510.0541
   362.450, 1740.6978
   362.500, 1700.8085
   362.550, 1550.2542
   362.600, 1801.2737
   362.650, 1458.7136
   362.700, 1470.4067
   362.750, 1614.4420
   362.800, 1988.5775
   362.850, 2243.2080
   362.900, 2060.8589
   362.950, 1955.7852
   363.000, 1374.5885
   363.050, 1440.6701
   363.100, 1447.5663
   363.150, 1404.0484
   363.200, 1394.3821
   363.250, 1003.0712
   363.300, 1169.6488
   363.350, 1161.8565
   363.400, 1110.4837
   363.450, 1166.0497
   363.500, 1326.4995
   363.550, 1253.6742
   363.600, 1210.4460
   363.650, 1447.5118
   363.700, 1585.3962
   363.750, 1754.9411
   363.800, 1953.3613
   363.850, 2021.1992
   363.900, 1868.3679
   363.950, 1736.4197
   364.000, 1288.4462
   364.050, 1122.2197
   364.100,  994.1563
   364.150,  875.0608
   364.200,  813.7824
   364.250, 1015.7817
   364.300, 1596.0628
   364.350, 1688.4506
   364.400, 1516.2061
   364.450, 1610.7100
   364.500, 1510.1005
   364.550, 1475.4769
   364.600, 1918.4963
   364.650, 1688.4148
   364.700, 1430.1526
   364.750, 1497.6904
   364.800, 1646.2356
   364.850, 1943.3792
   364.900, 1815.4134
   364.950, 1682.1322
   365.000, 1498.3229
   365.050, 1492.4891
   365.100, 1321.6774
   365.150, 1394.4872
   365.200, 1461.0299
   365.250, 1402.9342
   365.300, 1537.5334
   365.350, 1582.7798
   365.400, 1624.4586
   365.450, 1915.5171
   365.500, 1987.1668
   365.550, 1735.8759
   365.600, 2005.3151
   365.650, 1861.8280
   365.700, 1144.2234
   365.750, 1575.2430
   365.800, 1899.7230
   365.850, 1838.1108
   365.900, 1887.7759
   365.950, 1796.0173
   366.000, 1140.1447
   366.050, 1001.7962
   366.100,  802.1710
   366.150,  766.6152
   366.200,  850.9600
   366.250, 1150.8839
   366.300, 1299.3749
   366.350, 1572.1851
   366.400, 1711.0146
   366.450, 1599.1489
   366.500, 1626.4942
   366.550, 1598.0977
   366.600, 1581.5144
   366.650, 1510.8996
   366.700, 1688.1081
   366.750, 1678.4921
   366.800, 1600.3147
   366.850, 1594.4363
   366.900, 1374.5799
   366.950, 1559.4961
   367.000, 1718.8242
   367.050, 1380.6109
   367.101, 1333.9744
   367.150, 1257.7043
   367.200, 1357.7466
   367.250, 1554.2345
   367.300, 1469.2952
   367.350, 1828.7394
   367.400, 1868.5926
   367.450, 1729.2364
   367.500, 1842.8842
   367.550, 1721.8044
   367.600, 1694.7162
   367.650, 1703.3055
   367.700, 1860.7970
   367.750, 1860.2912
   367.800, 1804.2796
   367.850, 1771.3550
   367.900, 1398.3259
   367.950, 1512.2727
   368.000, 1152.0856
   368.050, 1048.1090
   368.100,  770.4134
   368.150, 1008.8281
   368.200, 1643.9716
   368.250, 1684.1616
   368.300, 1580.1726
   368.350, 1566.7189
   368.400, 1700.7318
   368.450, 1581.1625
   368.500, 1437.5500
   368.550, 1779.1834
   368.600, 1779.8510
   368.650, 1858.1409
   368.700, 1908.3877
   368.750, 1787.2284
   368.800, 1674.9473
   368.850, 1903.3571
   368.900, 1674.3081
   368.950, 1586.6716
   369.000, 1623.6440
   369.050, 1155.0773
   369.100, 1149.1883
   369.150, 1096.0567
   369.200, 1665.1322
   369.250, 1569.0827
   369.300, 1735.3992
   369.350, 1557.9221
   369.400, 1545.7305
   369.450, 1432.7168
   369.500, 1666.1397
   369.550, 1591.2712
   369.600, 1614.2825
   369.650, 1587.4458
   369.700, 1740.1751
   369.750, 1614.6143
   369.800, 1871.0357
   369.850, 1366.4997
   369.900, 1561.0457
   369.950, 1338.8478
   370.000,  775.2974
   370.050,  805.8292
   370.100,  514.8219
   370.150,  803.8410
   370.200, 1217.3046
   370.250, 1579.4013
   370.300, 1555.5066
   370.350, 1502.6334
   370.400, 1624.4775
   370.450, 1686.5371
   370.500, 1548.3583
   370.550, 1604.5623
   370.600, 1675.8175
   370.650, 1547.7231
   370.700, 1528.6016
   370.750, 1711.6742
   370.800, 1568.7442
   370.850, 1752.7332
   370.900, 1436.4244
   370.950, 1666.7139
   371.000, 1560.3913
   371.050, 1501.5196
   371.100, 1477.7411
   371.150, 1680.6171
   371.200, 1695.8021
   371.250, 1659.8952
   371.300, 1871.5810
   371.350, 1916.9520
   371.400, 1916.9239
   371.450, 1922.4837
   371.500, 1769.2674
   371.550, 1909.1144
   371.600, 1915.1347
   371.650, 1678.5887
   371.700, 1788.2250
   371.750, 1928.6475
   371.800, 1711.2053
   371.850, 1732.9167
   371.900, 1665.1486
   371.950, 1529.8756
   372.000, 1597.2854
   372.050, 1691.6484
   372.100, 1727.9471
   372.150, 1732.3152
   372.200, 1432.5950
   372.250, 1728.2607
   372.300, 1661.0324
   372.350, 1921.2756
   372.400, 1912.9034
   372.450, 1729.5700
   372.500, 1783.8281
   372.550, 1787.6597
   372.600, 1528.0266
   372.650, 1597.0193
   372.700, 1860.3868
   372.750, 1768.1090
   372.800, 1624.2837
   372.850, 1600.0365
   372.900, 1733.9534
   372.950, 1547.2038
   373.000, 1597.0806
   373.050, 1533.9729
   373.100, 1493.3410
   373.150, 1414.1391
   373.200, 1467.2574
   373.250, 1763.6671
   373.300, 1372.7289
   373.350, 1634.4012
   373.400, 1805.7675
   373.450, 1672.7825
   373.500, 1562.1067
   373.550, 1682.3764
   373.600, 1832.7703
   373.650, 1756.1781
   373.700, 1734.8631
   373.750, 1828.5569
   373.800, 1793.4521
   373.850, 1760.2893
   373.900, 1383.2446
   373.950, 1572.3390
   374.000, 1369.3291
   374.050, 1283.8411
   374.100, 1291.7292
   374.150, 1332.4298
   374.200, 1069.1874
   374.250, 1225.8408
   374.300, 1458.0536
   374.350, 1386.0230
   374.400, 1351.5691
   374.450, 1315.4708
   374.500, 1396.5967
   374.550, 1480.4177
   374.600, 1319.0115
   374.650, 1398.1051
   374.700, 1456.5624
   374.750, 1429.3469
   374.800, 1348.8805
   374.850, 1430.4719
   374.900, 1400.1417
   374.950, 1247.3202
   375.000, 1354.1801
   375.050, 1110.6619
   375.100, 1081.0244
   375.150, 1168.0694
   375.200, 1264.5942
   375.250, 1303.7335
   375.300, 1406.8292
   375.350, 1401.3670
   375.400, 1309.6963
   375.450, 1181.6585
   375.500, 1092.8861
   375.550,  977.5949
   375.600,  969.6886
   375.650,  818.0463
   375.700, 1106.2343
   375.750, 1065.8651
   375.800, 1061.8187
   375.850, 1171.9126
   375.900, 1036.9612
   375.950, 1108.1576
   376.000, 1035.5297
   376.050,  989.5273
   376.100,  881.9652
   376.150,  890.8692
   376.200,  926.1603
   376.250,  947.6204
   376.300, 1029.4931
   376.350, 1151.8102
   376.400, 1140.2764
   376.450, 1086.9573
   376.500,  913.8605
   376.550, 1032.7528
   376.600,  770.5567
   376.650,  897.3833
   376.700, 1107.5074
   376.750, 1125.2987
   376.800, 1125.4463
   376.850, 1120.4961
   376.900, 1055.9612
   376.950, 1027.1666
   377.000,  937.0067
   377.050,  978.7926
   377.100, 1046.9746
   377.150, 1036.5393
   377.200, 1015.0025
   377.250, 1110.8378
   377.300, 1137.0602
   377.350, 1128.6416
   377.400, 1131.9467
   377.450, 1144.0944
   377.500, 1199.5041
   377.550, 1154.0297
   377.600, 1201.0580
   377.650, 1159.4425
   377.700, 1205.2452
   377.750, 1195.1587
   377.800, 1198.7398
   377.850, 1199.1485
   377.900,  931.5414
   377.950,  995.5251
   378.000, 1035.3966
   378.050,  990.7522
   378.100, 1119.0680
   378.150,  920.7436
   378.200, 1035.3122
   378.250, 1158.7776
   378.300, 1156.8385
   378.350, 1187.3354
   378.400, 1250.0628
   378.450, 1195.3051
   378.500, 1099.2351
   378.550, 1235.6637
   378.600, 1173.0731
   378.650, 1234.1869
   378.700, 1216.7165
   378.750, 1259.6096
   378.800, 1120.7507
   378.850, 1062.8264
   378.900, 1018.5457
   378.950, 1071.3564
   379.000, 1017.5853
   379.050,  849.8198
   379.100, 1107.7854
   379.150,  864.2050
   379.200,  973.6803
   379.250, 1007.2352
   379.300,  954.4090
   379.350, 1181.8294
   379.400, 1082.8552
   379.450, 1181.4060
   379.500, 1068.1092
   379.550, 1114.0768
   379.600, 1116.9791
   379.650, 1299.4999
   379.700, 1292.9235
   379.750, 1309.4561
   379.800, 1318.7294
   379.850, 1322.1783
   379.900, 1282.7284
   379.950, 1277.6850
   380.000, 1266.8965
   380.050,  942.0953
   380.100,  936.2099
   380.150,  934.0082
   380.200, 1053.4892
   380.250,  843.5229
   380.300, 1087.4954
   380.350, 1168.2223
   380.400, 1038.3523
   380.450, 1027.7233
   380.500, 1058.8398
   380.550, 1009.4722
   380.600, 1090.0045
   380.650, 1044.7693
   380.700, 1202.1709
   380.750, 1573.8264
   380.800, 1359.7667
   380.850, 1410.9773
   380.900, 1339.8245
   380.950, 1334.3274
   381.000, 1386.2828
   381.050, 1188.7627
   381.100, 1182.5245
   381.150, 1104.6493
   381.200, 1594.9227
   381.250, 1565.0049
   381.300, 1489.9003
   381.350, 1473.6174
   381.400, 1709.6821
   381.450, 1704.2880
   381.500, 1670.3207
   381.550, 1709.4769
   381.600, 1553.0182
   381.650, 1608.4744
   381.700, 1544.3690
   381.750, 1483.8986
   381.800, 1578.2816
   381.850, 1641.6749
   381.900, 1425.4597
   381.950, 1394.6606
   382.000, 1259.5150
   382.050, 1298.5635
   382.100, 1331.5542
   382.150, 1368.3625
   382.200, 1395.8621
   382.250, 1661.9109
   382.300, 1643.3473
   382.350, 1678.1521
   382.400, 1682.6395
   382.450, 1554.0582
   382.500, 1496.7588
   382.550, 1697.7281
   382.600, 1716.0221
   382.650, 1692.5931
   382.700, 1643.3360
   382.750, 1578.2642
   382.800, 1434.7442
   382.850, 1453.8049
   382.900, 1441.8057
   382.950, 1425.7872
   383.000, 1472.6166
   383.050, 1529.0080
   383.100, 1459.3835
   383.150, 1338.5877
   383.200, 1499.9795
   383.250, 1418.9089
   383.300, 1575.6214
   383.350, 1611.9325
   383.400, 1627.2537
   383.450, 1623.6105
   383.500, 1454.4212
   383.550, 1380.9434
   383.600, 1383.4776
   383.650, 1486.0749
   383.700, 1456.8557
   383.750, 1552.5668
   383.800, 1408.8571
   383.850, 1519.3160
   383.900, 1408.8413
   383.950, 1303.7482
   384.000, 1291.6289
   384.050, 1537.3020
   384.100, 1497.4144
   384.150, 1351.2161
   384.200, 1356.3145
   384.250, 1588.1182
   384.300, 1389.3147
   384.350, 1444.6042
   384.400, 1617.3268
   384.450, 1468.4645
   384.500, 1487.2656
   384.550, 1416.0025
   384.600, 1402.7317
   384.650, 1454.9075
   384.700, 1622.5918
   384.750, 1474.0138
   384.800, 1626.3092
   384.850, 1516.4429
   384.900, 1642.0038
   384.950, 1518.7007
   385.000, 1348.1283
   385.050, 1277.1347
   385.100, 1252.1294
   385.150, 1254.0775
   385.200, 1610.8152
   385.250, 1572.5816
   385.300, 1712.3503
   385.350, 1800.8942
   385.400, 1741.8747
   385.450, 1750.7521
   385.500, 1736.8520
   385.550, 1764.3703
   385.600, 1761.4805
   385.650, 1607.9964
   385.700, 1893.9222
   385.750, 1976.7791
   385.800, 1863.3631
   385.850, 1824.7107
   385.900, 1474.9373
   385.950, 1510.7620
   386.000, 1115.7274
   386.050, 1074.1094
   386.100, 1042.2031
   386.150, 1004.7911
   386.200, 1116.3121
   386.250, 1398.1579
   386.300, 1130.5953
   386.350, 1122.0472
   386.400, 1248.1105
   386.450, 1173.8184
   386.500, 1114.3952
   386.550, 1119.8462
   386.600, 1919.6390
   386.650, 1780.4876
   386.700, 1686.7303
   386.750, 1695.9964
   386.800, 1698.0407
   386.850, 1599.1843
   386.900, 1453.8602
   386.950, 1197.1043
   387.000, 1171.9884
   387.050, 1254.6587
   387.100, 1478.8474
   387.150, 1622.1676
   387.200, 1631.7201
   387.250, 1784.8788
   387.300, 1608.7127
   387.350, 1908.6348
   387.400, 1792.0266
   387.450, 1812.4223
   387.500, 1846.7098
   387.550, 1686.9511
   387.600, 1610.1798
   387.650, 1606.9708
   387.700, 1706.0639
   387.750, 1626.2340
   387.800, 1784.0748
   387.850, 1781.5008
   387.900, 1667.2888
   387.950, 1672.8640
   388.000, 1568.9955
   388.050, 1250.1432
   388.100, 1556.7836
   388.150, 1556.6730
   388.200, 1477.1211
   388.250, 1502.2868
   388.300, 1422.9605
   388.350, 1465.4654
   388.400, 1314.1107
   388.450, 1293.8285
   388.500, 1418.4812
   388.550, 1368.2336
   388.600, 1332.0638
   388.650, 1354.8024
   388.700, 1413.9830
   388.750, 1461.6611
   388.800, 1467.6489
   388.850, 1266.2825
   388.900, 1344.0656
   388.950, 1267.1509
   389.000, 1142.4011
   389.050, 1242.2898
   389.100, 1202.4569
   389.150, 1231.4141
   389.200, 1449.2060
   389.250, 1525.0892
   389.300, 1406.1145
   389.350, 1558.8818
   389.400, 1424.6808
   389.450, 1338.6023
   389.500, 1490.3670
   389.550, 1402.5957
   389.600, 1242.9128
   389.650, 1408.4795
   389.700, 1496.1043
   389.750, 1435.7325
   389.800, 1437.1554
   389.850, 1270.1397
   389.900, 1294.3101
   389.950, 1176.4756
   390.000, 1045.1015
   390.050,  953.4698
   390.100,  629.0615
   390.150, 1104.7888
   390.200, 1290.3166
   390.250, 1431.0376
   390.300, 1524.9607
   390.350, 1379.0097
   390.400, 1350.8650
   390.450, 1296.7912
   390.500, 1378.4609
   390.550, 1310.5655
   390.600, 1298.0636
   390.650, 1400.8325
   390.700, 1377.4940
   390.750, 1399.0577
   390.800, 1429.4349
   390.850, 1421.2031
   390.900, 1383.4454
   390.950, 1295.9569
   391.000, 1244.5117
   391.050, 1265.2468
   391.100, 1035.9133
   391.150, 1172.7276
   391.200, 1380.7369
   391.250, 1478.8735
   391.300, 1475.9441
   391.350, 1312.5743
   391.400, 1216.2066
   391.450, 1057.2810
   391.500, 1280.6385
   391.550, 1120.2336
   391.600, 1205.1294
   391.650, 1297.1649
   391.700, 1044.6070
   391.750, 1429.9377
   391.800, 1667.3209
   391.850, 1522.0153
   391.900, 1487.2559
   391.950, 1439.4139
   392.000, 1569.0240
   392.050, 1596.0807
   392.100, 1582.4882
   392.150, 1687.2685
   392.200, 1599.5726
   392.250, 1683.3279
   392.300, 1615.6815
   392.350, 1616.5227
   392.400, 1553.7590
   392.450, 1621.3080
   392.500, 1497.9744
   392.550, 1513.9153
   392.600, 1543.6344
   392.650, 1623.5332
   392.700, 1680.6365
   392.750, 1506.9055
   392.800, 1508.7982
   392.850, 1484.3497
   392.900, 1395.4682
   392.950, 1485.5257
   393.000, 1254.7743
   393.050, 1161.3009
   393.100,  674.7300
   393.150,  667.3728
   393.200,  799.9640
   393.250, 1504.8667
   393.300, 1475.7542
   393.350, 1686.6145
