$GATE WITHDRAWAL AT SEG317                                   ELEV OF WITHDRAWAL CENTERLINE:392.     

JDAY,QWD(m3s-1)
   172.350,    0.0000
   172.400,    0.0000
   172.450,    0.0000
   172.500,    0.0000
   172.550,    0.0000
   172.600,    0.0000
   172.650,    0.0000
   172.700,    0.0000
   172.750,    0.0000
   172.800,    0.0000
   172.850,    0.0000
   172.900,    0.0000
   172.950,    0.0000
   173.000,    0.0000
   173.050,    0.0000
   173.100,    0.0000
   173.150,    0.0000
   173.200,    0.0000
   173.250,    0.0000
   173.300,    0.0000
   173.350,    0.0000
   173.400,    0.0000
   173.450,    0.0000
   173.500,    0.0000
   173.550,    0.0000
   173.600,    0.0000
   173.650,    0.0000
   173.700, 1384.8515
   173.750, 1721.6600
   173.800, 1721.6600
   173.850, 1721.6600
   173.900, 1721.6600
   173.950, 1723.9364
   174.000, 1724.4900
   174.050, 1724.4900
   174.100, 1724.4900
   174.150, 1724.4900
   174.200, 1724.4900
   174.250, 1724.4900
   174.300, 1724.4900
   174.350, 1724.4900
   174.400, 1726.1805
   174.450, 1727.3300
   174.500, 1727.3300
   174.550, 1718.4967
   174.600, 1641.9805
   174.650, 1582.9100
   174.700, 1582.9100
   174.750, 1582.9100
   174.800, 1582.9100
   174.850, 1582.9100
   174.900, 1584.5945
   174.950, 1585.7400
   175.000, 1585.7400
   175.050, 1585.7400
   175.100, 1585.7400
   175.150, 1585.7400
   175.200, 1588.0164
   175.250, 1588.5700
   175.300, 1588.5700
   175.350, 1588.5700
   175.400, 1590.2605
   175.450, 1591.4100
   175.500, 1591.4100
   175.550, 1591.4100
   175.600, 1471.2916
   175.650, 1139.0086
   175.700, 1031.2836
   175.750,  566.7751
   175.800, 1011.2693
   175.850,  909.6633
   175.900,  842.1555
   175.950,  841.0100
   176.000,  843.8373
   176.050,  841.5617
   176.100,  843.8400
   176.150,  842.1555
   176.200,  841.0100
   176.250,  838.1827
   176.300,  838.1800
   176.350,  839.3233
   176.400,  842.6945
   176.450,  846.1164
   176.500,  849.4973
   176.550,  852.8917
   176.600,  854.0267
   176.650,  850.6495
   176.700,  847.2236
   176.750,  852.3347
   176.800,  852.3400
   176.850,  852.3400
   176.900,  854.0245
   176.950,  855.1700
   177.000,  852.3427
   177.050,  852.8917
   177.100,  855.1700
   177.150,  853.4855
   177.200,  854.6164
   177.250,  855.1700
   177.300,  854.6183
   177.350,  852.3400
   177.400,  852.3400
   177.450,  870.5590
   177.500,  849.5239
   177.550,  851.7863
   177.600,  849.5000
   177.650,  849.5000
   177.700,  849.5000
   177.750,  849.5000
   177.800,  849.5000
   177.850,  849.5000
   177.900,  851.1905
   177.950,  852.3400
   178.000,  852.3400
   178.050,  855.1700
   178.100,  855.1700
   178.150,  855.1700
   178.200,  855.1700
   178.250,  857.9973
   178.300,  858.0000
   178.350,  858.0000
   178.400,  858.0000
   178.450,  858.0000
   178.500,  858.0000
   178.550,  857.4483
   178.600,  855.1700
   178.650,  856.8545
   178.700,  851.1629
   178.750,  846.6727
   178.800,  850.0537
   178.850,  854.6266
   178.900,  859.6845
   178.950,  860.8300
   179.000,  863.6573
   179.050,  860.8300
   179.100,  859.6867
   179.150,  858.0000
   179.200,  855.7236
   179.250,  852.3427
   179.300,  851.7863
   179.350,  849.5000
   179.400,  847.8155
   179.450,  846.6700
   179.500,  843.8427
   179.550,  844.9434
   179.600,  851.7906
   179.650,  856.8545
   179.700,  864.8291
   179.750,  874.9820
   179.800,  879.4771
   179.850,  886.3200
   179.900,  877.8914
   179.950,  872.1600
   180.000,  866.4953
   180.050,  876.6451
   180.100,  884.6273
   180.150,  891.3736
   180.200,  892.5336
   180.250,  886.3253
   180.300,  933.4695
   180.350,  997.2934
   180.400,  993.9200
   180.450,  993.9200
   180.500,  991.0927
   180.550,  991.0900
   180.600,  989.9467
   180.650,  988.2600
   180.700,  933.5950
   180.750,  852.4037
   180.800,  847.2217
   180.850,  850.6473
   180.900,  852.3400
   180.950,  850.0556
   181.000,  849.5000
   181.050,  848.9483
   181.100,  846.6700
   181.150,  846.6700
   181.200,  846.6700
   181.250,  846.6700
   181.300,  848.2557
   181.350,  915.6839
   181.400,  991.6290
   181.450,  996.1964
   181.500,  957.1471
   181.550,  916.2871
   181.600,  954.0151
   181.650,  999.5800
   181.700, 1031.4733
   181.750, 1047.7120
   181.800, 1050.5500
   181.850, 1048.2634
   181.900, 1043.2055
   181.950, 1053.4499
   182.000, 1059.0473
   182.050, 1061.8800
   182.100, 1061.8800
   182.150, 1061.8800
   182.200, 1061.8800
   182.250, 1064.7073
   182.300, 1136.4065
   182.350, 1486.4861
   182.400, 1555.6740
   182.450, 1562.5364
   182.500, 1560.2627
   182.550, 1560.2600
   182.600, 1560.2600
   182.650, 1563.6290
   182.700, 1561.3673
   182.750, 1464.0702
   182.800, 1410.1800
   182.850, 1411.3233
   182.900, 1413.0100
   182.950, 1415.2864
   183.000, 1418.6673
   183.050, 1420.9483
   183.100, 1418.6700
   183.150, 1418.6700
   183.200, 1423.2308
   183.250, 1424.3400
   183.300, 1423.7863
   183.350, 1422.6473
   183.400, 1426.0245
   183.450, 1427.1700
   183.500, 1427.1700
   183.550, 1427.1700
   183.600, 1428.3133
   183.650, 1423.2560
   183.700, 1418.6700
   183.750, 1410.1880
   183.800, 1403.3371
   183.850, 1405.6028
   183.900, 1400.5345
   183.950, 1406.2408
   184.000, 1407.3500
   184.050, 1425.4434
   184.100, 1405.9747
   184.150, 1240.7443
   184.200, 1138.8238
   184.250, 1135.5000
   184.300, 1138.8917
   184.350, 1138.8794
   184.400, 1137.1905
   184.450, 1138.3400
   184.500, 1135.5027
   184.550, 1001.9378
   184.600,  988.2600
   184.650,  986.5755
   184.700,  985.4300
   184.750,  911.8690
   184.800,  857.4483
   184.850,  852.8794
   184.900,  849.5000
   184.950,  844.9473
   185.000,  849.4947
   185.050,  816.7903
   185.100,  707.3766
   185.150,  712.4345
   185.200,  713.5800
   185.250,  716.4173
   185.300,  716.9717
   185.350,  719.2500
   185.400,  719.2500
   185.450,  719.2500
   185.500,  719.2500
   185.550,  724.3583
   185.600,  720.9367
   185.650,  715.8750
   185.700,  709.0273
   185.750,  716.4120
   185.800,  765.0857
   185.850,  859.6867
   185.900,  864.7440
   185.950,  871.6064
   186.000,  874.9873
   186.050,  875.5417
   186.100,  909.8524
   186.150,  982.3898
   186.200, 1108.9100
   186.250, 1143.9920
   186.300, 1251.7184
   186.350, 1689.4272
   186.400, 1706.2931
   186.450, 1038.9632
   186.500, 1701.0653
   186.550, 1701.2883
   186.600, 1700.1533
   186.650, 1703.5245
   186.700, 1704.6700
   186.750, 1699.0153
   186.800, 1706.3966
   186.850, 1701.8400
   186.900, 1701.8400
   186.950, 1701.8400
   187.000, 1704.6673
   187.050, 1705.7754
   187.100, 1709.1927
   187.150, 1705.8155
   187.200, 1704.6700
   187.250, 1707.4973
   187.300, 1696.0571
   187.350, 1600.2214
   187.400, 1559.7210
   187.450, 1557.4300
   187.500, 1557.4300
   187.550, 1555.7729
   187.600, 1494.0196
   187.650, 1414.6945
   187.700, 1411.2873
   187.750, 1415.8347
   187.800, 1410.1800
   187.850, 1412.4666
   187.900, 1412.4710
   187.950, 1412.4564
   188.000, 1415.8373
   188.050, 1415.2883
   188.100, 1413.0100
   188.150, 1416.3790
   188.200, 1514.3337
   188.250, 1698.8588
   188.300, 1699.5617
   188.350, 1702.9833
   188.400, 1702.9855
   188.450, 1704.1164
   188.500, 1699.0153
   188.550, 1699.0100
   188.600, 1700.1533
   188.650, 1700.1555
   188.700, 1699.0100
   188.750, 1701.8373
   188.800, 1706.3966
   188.850, 1701.8400
   188.900, 1700.1555
   188.950, 1585.1273
   189.000, 1551.7653
   189.050, 1560.6628
   189.100, 1585.7400
   189.150, 1585.7400
   189.200, 1583.4636
   189.250, 1597.0567
   189.300, 1556.3426
   189.350, 1380.5276
   189.400, 1270.8195
   189.450, 1274.2600
   189.500, 1282.7420
   189.550, 1275.3634
   189.600, 1278.7767
   189.650, 1277.0900
   189.700, 1283.9191
   189.750, 1282.7527
   189.800, 1285.5800
   189.850, 1287.8706
   189.900, 1289.5655
   189.950, 1288.4200
   190.000, 1291.2473
   190.050, 1294.0800
   190.100, 1296.3666
   190.150, 1299.7400
   190.200, 1302.0164
   190.250, 1288.4333
   190.300, 1239.1926
   190.350, 1136.5928
   190.400, 1131.5245
   190.450, 1130.3936
   190.500, 1132.6673
   190.550, 1134.9483
   190.600, 1132.6700
   190.650, 1134.3545
   190.700, 1135.5000
   190.750, 1141.1647
   190.800, 1139.4434
   190.850, 1142.8567
   190.900, 1146.2236
   190.950, 1145.1073
   191.000, 1146.8273
   191.050, 1144.5517
   191.100, 1150.2639
   191.150, 1150.2705
   191.200, 1144.5536
   191.250, 1149.6547
   191.300, 1199.8259
   191.350, 1415.2401
   191.400, 1411.8645
   191.450, 1417.5627
   191.500, 1415.8427
   191.550, 1412.4583
   191.600, 1412.4666
   191.650, 1419.2090
   191.700, 1360.0059
   191.750, 1155.5078
   191.800, 1128.2543
   191.850, 1016.2135
   191.900,  860.9629
   191.950,  849.5000
   192.000,  855.1647
   192.050,  851.7863
   192.100,  849.5000
   192.150,  846.1310
   192.200,  654.7889
   192.250,  574.8618
   192.300,  577.5905
   192.350,  878.4167
   192.400, 1367.7731
   192.450, 1414.7327
   192.500, 1415.8400
   192.550, 1415.8400
   192.600, 1415.8400
   192.650, 1415.8400
   192.700, 1415.8400
   192.750, 1415.8400
   192.800, 1395.9665
   192.850, 1300.1724
   192.900, 1278.2355
   192.950, 1267.9765
   193.000, 1158.2608
   193.050, 1131.5666
   193.100, 1130.4399
   193.150, 1123.7024
   193.200, 1010.9108
   193.250,  991.0847
   193.300,  998.4766
   193.350,  992.7767
   193.400,  992.7745
   193.450,  993.9200
   193.500,  993.9200
   193.550,  999.9928
   193.600, 1067.3961
   193.650, 1129.8400
   193.700, 1127.5636
   193.750, 1124.1827
   193.800, 1124.7317
   193.850, 1128.1533
   193.900, 1131.5245
   193.950, 1130.3936
   194.000, 1129.8400
   194.050, 1651.0109
   194.100, 1536.7000
   194.150, 1364.6026
   194.200, 1248.2790
   194.250, 1112.9561
   194.300, 1093.5817
   194.350, 1106.1577
   194.400, 1552.8440
   194.450, 1916.8676
   194.500, 1931.2127
   194.550, 1710.9302
   194.600, 1138.6514
   194.650, 1103.2105
   194.700, 1104.3600
   194.750, 1104.3600
   194.800, 1104.3600
   194.850, 1104.3600
   194.900, 1106.0445
   194.950, 1104.9136
   195.000, 1107.1873
   195.050, 1103.8063
   195.100, 1102.6673
   195.150, 1104.3600
   195.200, 1104.3600
   195.250, 1107.1873
   195.300, 1104.3600
   195.350, 1059.7433
   195.400,  973.6938
   195.450,  962.2164
   195.500,  959.9427
   195.550,  848.3966
   195.600,  809.5210
   195.650,  726.8662
   195.700,  700.5373
   195.750,  702.2573
   195.800,  705.0900
   195.850,  705.0900
   195.900,  708.4590
   195.950,  708.4736
   196.000,  707.9200
   196.050,  705.0900
   196.100,  705.0900
   196.150,  705.0900
   196.200,  705.0900
   196.250,  705.0900
   196.300,  705.0900
   196.350,  705.0900
   196.400,  706.7745
   196.450,  707.9200
   196.500,  707.9200
   196.550,  707.9200
   196.600,  707.9200
   196.650,  707.9200
   196.700,  707.9200
   196.750,  707.9200
   196.800,  707.9200
   196.850,  707.9200
   196.900,  707.9200
   196.950,  707.9200
   197.000,  707.9200
   197.050,  703.5043
   197.100,  632.6462
   197.150,  561.7540
   197.200,  498.0088
   197.250,  424.8031
   197.300,  422.4717
   197.350,  425.8933
   197.400,  427.5800
   197.450,  427.5800
   197.500,  427.5800
   197.550,  432.1446
   197.600,  427.5800
   197.650,  429.2705
   197.700,  432.6964
   197.750,  427.5853
   197.800,   91.1877
   197.850,    0.0000
   197.900,   13.4821
   197.950,  118.3137
   198.000,    0.1327
   198.050,    0.0000
   198.100,    0.0000
   198.150,    0.0000
   198.200,    0.0000
   198.250,    0.0000
   198.300,   11.5938
   198.350,   81.2047
   198.400,  113.2700
   198.450,  113.2700
   198.500,  113.2700
   198.550,  113.2700
   198.600,  113.2700
   198.650,  113.2700
   198.700,  113.2700
   198.750,  113.2700
   198.800,  113.8217
   198.850,  116.1000
   198.900,  117.7845
   198.950,  118.9300
   199.000,  107.6106
   199.050,  108.1537
   199.100,  140.1818
   199.150,  182.3755
   199.200,  181.2300
   199.250,  181.2300
   199.300,  400.2245
   199.350,  427.5800
   199.400,  427.5800
   199.450,  429.8644
   199.500,  427.5827
   199.550,  427.5800
   199.600,  427.5800
   199.650,  427.5800
   199.700,  427.5800
   199.750,  427.5800
   199.800,  427.0283
   199.850,  424.7500
   199.900,  426.4345
   199.950,  438.9699
   200.000,  571.8780
   200.050,  562.9552
   200.100,  560.6700
   200.150,  560.6700
   200.200,  560.6700
   200.250,  560.6700
   200.300,  561.2013
   200.350,  565.7804
   200.400,  569.1700
   200.450,  569.1700
   200.500,  569.1700
   200.550,  566.3400
   200.600,  567.4703
   200.650,  574.2054
   200.700,  577.6600
   200.750,  574.8515
   200.800,  571.4616
   200.850,  569.1700
   200.900,  569.1700
   200.950,  571.4428
   201.000,  572.0000
   201.050,  551.4593
   201.100,  456.3813
   201.150,  427.5800
   201.200,  427.5800
   201.250,  427.5800
   201.300,  427.5800
   201.350,  427.5800
   201.400,  511.5084
   201.450,  337.1127
   201.500,  283.1637
   201.550,  286.0000
   201.600,  287.1332
   201.650,  288.8300
   201.700,  367.8135
   201.750,  424.6741
   201.800,  488.4706
   201.850,  577.1116
   201.900,  608.7586
   201.950,  720.8748
   202.000,  792.4666
   202.050, 1796.5057
   202.100, 1521.0336
   202.150,  960.7256
   202.200,  842.1555
   202.250,  849.4760
   202.300,  848.9530
   202.350,  837.6481
   202.400,  515.6740
   202.450,  287.7676
   202.500,  131.0177
   202.550,   90.6100
   202.600,   90.6100
   202.650,   90.6100
   202.700,   90.6100
   202.750,   93.4351
   202.800,   93.9846
   202.850,   95.1531
   202.900,   96.7813
   202.950,  121.7016
   203.000,   90.8109
   203.050,   87.7800
   203.100,   87.7800
   203.150,   87.7800
   203.200,   90.0351
   203.250,   87.7898
   203.300,   87.7800
   203.350,   86.6428
   203.400,   84.9500
   203.450,   87.2124
   203.500,   87.7800
   203.550,   87.7800
   203.600,   87.7800
   203.650,   87.7800
   203.700,   87.7800
   203.750,   87.7800
   203.800,   87.7800
   203.850,   87.7800
   203.900,   91.1414
   203.950,  125.2224
   204.000,   96.4810
   204.050,   92.8962
   204.100,   90.6100
   204.150,   92.2882
   204.200,   91.1815
   204.250,   93.4358
   204.300,   92.8995
   204.350,   91.7416
   204.400,   93.4500
   204.450,   93.4500
   204.500,   93.4500
   204.550,   93.4500
   204.600,   93.4500
   204.650,   93.4500
   204.700,   93.4500
   204.750,   93.4500
   204.800,   93.9997
   204.850,   96.2800
   204.900,   97.9588
   204.950,  128.4858
   205.000,   96.4014
   205.050,   93.4500
   205.100,   93.4500
   205.150,   93.4500
   205.200,   93.4500
   205.250,   93.4500
   205.300,   93.4500
   205.350,   92.3191
   205.400,   68.8467
   205.450,   10.8666
   205.500,    0.0000
   205.550,    0.0000
   205.600,    0.0000
   205.650,    0.0000
   205.700,    0.0000
   205.750,    0.0000
   205.800,    0.0000
   205.850,    0.0000
   205.900,    8.3906
   205.950,   86.5737
   206.000,    0.8398
   206.050,    0.0000
   206.100,    0.0000
   206.150,    0.0000
   206.200,    0.0000
   206.250,    0.0000
   206.300,    0.0000
   206.350,    0.0000
   206.400,    0.0000
   206.450,    0.0000
   206.500,    0.0000
   206.550,    0.0000
   206.600,    0.0000
   206.650,    0.0000
   206.700,    0.0000
   206.750,    0.0000
   206.800,    0.0000
   206.850,    0.0000
   206.900,    8.3821
   206.950,   82.0040
   207.000,    0.5307
   207.050,    0.0000
   207.100,    0.0000
   207.150,    0.0000
   207.200,    0.0000
   207.250,    0.0000
   207.300,    0.0000
   207.350,    0.0000
   207.400,    0.0000
   207.450,    0.0000
   207.500,    0.0000
   207.550,    0.0000
   207.600,    0.0000
   207.650,    0.0000
   207.700,    0.0000
   207.750,    0.0000
   207.800,    0.0000
   207.850,    0.0000
   207.900,    5.0098
   207.950,   74.1728
   208.000,    0.6662
   208.050,    0.0000
   208.100,    0.0000
   208.150,    0.0000
   208.200,    0.0000
   208.250,    0.0000
   208.300,    0.0000
   208.350,    0.0000
   208.400,    0.0000
   208.450,    0.0000
   208.500,    0.0000
   208.550,    0.0000
   208.600,    0.0000
   208.650,    0.0000
   208.700,    0.0000
   208.750,    0.0000
   208.800,    0.0000
   208.850,    0.0000
   208.900,    3.3592
   208.950,   76.2948
   209.000,    0.0560
   209.050,    0.0000
   209.100,    0.0000
   209.150,    0.0000
   209.200,    0.0000
   209.250,    0.0000
   209.300,    0.0000
   209.350,    0.0000
   209.400,    0.0000
   209.450,    0.0000
   209.500,    0.0000
   209.550,    0.0000
   209.600,    0.0000
   209.650,    0.0000
   209.700,    0.0000
   209.750,    0.0000
   209.800,    0.0000
   209.850,    0.0000
   209.900,    5.0560
   209.950,   78.8859
   210.000,    0.6236
   210.050,    0.0000
   210.100,    0.0000
   210.150,    0.0000
   210.200,    0.0000
   210.250,    0.0000
   210.300,    0.0000
   210.350,    0.0000
   210.400,    0.0000
   210.450,    0.0000
   210.500,    0.0000
   210.550,    0.0000
   210.600,    0.0000
   210.650,    0.0000
   210.700,    0.0000
   210.750,    0.0000
   210.800,    0.0000
   210.850,    0.0000
   210.900,    3.3619
   210.950,   78.1893
   211.000,    0.5292
   211.050,    0.0000
   211.100,    0.0000
   211.150,    0.0000
   211.200,    0.0000
   211.250,    0.0000
   211.300,    0.0000
   211.350,    0.0000
   211.400,    0.0000
   211.450,    0.0000
   211.500,    0.0000
   211.550,    0.0000
   211.600,    0.0000
   211.650,    0.0000
   211.700,    0.0000
   211.750,    0.0000
   211.800,    0.0000
   211.850,    0.0000
   211.900,    8.2970
   211.950,   77.9067
   212.000,    0.1775
   212.050,    0.0000
   212.100,    0.0000
   212.150,    0.0000
   212.200,    0.0000
   212.250,    0.0000
   212.300,    0.0000
   212.350,    0.0000
   212.400,    0.0000
   212.450,    0.0000
   212.500,    0.0000
   212.550,    0.0000
   212.600,    0.0000
   212.650,    0.0000
   212.700,    0.0000
   212.750,    0.0000
   212.800,    0.0000
   212.850,    0.0000
   212.900,   16.6095
   212.950,   84.9094
   213.000,    0.9347
   213.050,    0.0000
   213.100,    0.0000
   213.150,    0.0000
   213.200,    0.0000
   213.250,    0.0000
   213.300,    0.0000
   213.350,    0.0000
   213.400,    0.0000
   213.450,    0.0000
   213.500,    0.0000
   213.550,    0.0000
   213.600,    0.0000
   213.650,    0.0000
   213.700,    0.0000
   213.750,  130.0385
   213.800,  287.0617
   213.850,  335.0400
   213.900,  419.3283
   213.950,  433.2500
   214.000,  438.8841
   214.050,  523.6123
   214.100,  712.9821
   214.150,  711.2463
   214.200,  724.8772
   214.250,  710.7819
   214.300,  779.4100
   214.350, 1001.8474
   214.400,  983.7474
   214.450,  420.9999
   214.500,  235.4422
   214.550,  160.8705
   214.600,  220.8182
   214.650,  497.9728
   214.700,  560.1533
   214.750,  416.8373
   214.800,  258.8116
   214.850,  154.6053
   214.900,  154.5916
   214.950,  153.4748
   215.000,  150.0808
   215.050,  141.5800
   215.100,  137.1097
   215.150,   53.3085
   215.200,    0.0000
   215.250,    0.0000
   215.300,    0.0000
   215.350,    0.0000
   215.400,    0.0000
   215.450,    0.0000
   215.500,    0.0000
   215.550,    0.0000
   215.600,    0.0000
   215.650,    0.0000
   215.700,    0.0000
   215.750,    0.0000
   215.800,    0.0000
   215.850,    0.0000
   215.900,   41.4050
   215.950,   34.5691
   216.000,    0.0754
   216.050,    0.0000
   216.100,    0.0000
   216.150,    0.0000
   216.200,    0.0000
   216.250,    0.0000
   216.300,    0.0000
   216.350,    0.0000
   216.400,    0.0000
   216.450,    0.0000
   216.500,    0.0000
   216.550,    0.0000
   216.600,    0.0000
   216.650,    0.0000
   216.700,  373.5220
   216.750,  276.2401
   216.800,  152.3637
   216.850,  125.0387
   216.900,   77.7345
   216.950,   27.7162
   217.000,    0.1110
   217.050,    0.0000
   217.100,    0.0000
   217.150,    0.0000
   217.200,    0.0000
   217.250,    0.0000
   217.300,    0.0000
   217.350,    0.0000
   217.400,    0.0000
   217.450,    0.0000
   217.500,    0.0000
   217.550,    0.0000
   217.600,    0.0000
   217.650,    0.0000
   217.700,    0.0000
   217.750,    0.0000
   217.800,    0.0000
   217.850,    0.0000
   217.900,   40.0613
   217.950,   29.2911
   218.000,    0.1334
   218.050,    0.0000
   218.100,    0.0000
   218.150,    0.0000
   218.200,    0.0000
   218.250,    0.0000
   218.300,    0.0000
   218.350,    0.0000
   218.400,    0.0000
   218.450,    0.0000
   218.500,    0.0000
   218.550,    0.0000
   218.600,    0.0000
   218.650,    0.0000
   218.700,    0.0000
   218.750,    0.0000
   218.800,    0.0000
   218.850,    0.0000
   218.900,   38.2171
   218.950,   33.4021
   219.000,    0.1505
   219.050,    0.0000
   219.100,    0.0000
   219.150,    0.0000
   219.200,    0.0000
   219.250,    0.0000
   219.300,    0.0000
   219.350,    0.0000
   219.400,    0.0000
   219.450,    0.0000
   219.500,    0.0000
   219.550,    0.0000
   219.600,    0.0000
   219.650,    0.0000
   219.700,    0.0000
   219.750,    0.0000
   219.800,    0.0000
   219.850,    0.0000
   219.900,   39.7378
   219.950,   31.7418
   220.000,    0.1636
   220.050,    0.0000
   220.100,    0.0000
   220.150,    0.0000
   220.200,    0.0000
   220.250,    0.0000
   220.300,    0.0000
   220.350,    0.0000
   220.400,    0.0000
   220.450,    0.0000
   220.500,    0.0000
   220.550,    0.0000
   220.600,    0.0000
   220.650,    0.0000
   220.700,    0.0000
   220.750,    0.0000
   220.800,    0.0000
   220.850,    0.0000
   220.900,   38.1827
   220.950,   28.8461
   221.000,    0.1384
   221.050,    0.0000
   221.100,    0.0000
   221.150,    0.0000
   221.200,    0.0000
   221.250,    0.0000
   221.300,    0.0000
   221.350,    0.0000
   221.400,    0.0000
   221.450,    0.0000
   221.500,    0.0000
   221.550,    0.0000
   221.600,    0.0000
   221.650,    0.0000
   221.700,    0.0000
   221.750,    0.0000
   221.800,    0.0000
   221.850,    0.0000
   221.900,   46.9389
   221.950,   27.2719
   222.000,    0.0540
   222.050,    0.0000
   222.100,    0.0000
   222.150,    0.0000
   222.200,    0.0000
   222.250,    0.0000
   222.300,    0.0000
   222.350,    0.0000
   222.400,    0.0000
   222.450,    0.0000
   222.500,    0.0000
   222.550,    0.0000
   222.600,    0.0000
   222.650,    0.0000
   222.700,    0.0000
   222.750,    0.0000
   222.800,    0.0000
   222.850,    0.0000
   222.900,    0.0000
   222.950,   92.7820
   223.000,    0.9488
   223.050,    0.0000
   223.100,    0.0000
   223.150,    0.0000
   223.200,    0.0000
   223.250,    0.0000
   223.300,    0.0000
   223.350,    0.0000
   223.400,    0.0000
   223.450,    0.0000
   223.500,    0.0000
   223.550,    0.0000
   223.600,    0.0000
   223.650,    0.0000
   223.700,    0.0000
   223.750,    0.0000
   223.800,    0.0000
   223.850,    0.0000
   223.900,   46.4798
   223.950,   36.3908
   224.000,    0.2240
   224.050,    0.0000
   224.100,    0.0000
   224.150,    0.0000
   224.200,    0.0000
   224.250,    0.0000
   224.300,    0.0000
   224.350,    0.0000
   224.400,    0.0000
   224.450,    0.0000
   224.500,    0.0000
   224.550,    0.0000
   224.600,    0.0000
   224.650,    0.0000
   224.700,    0.0000
   224.750,    0.0000
   224.800,    0.0000
   224.850,    0.0000
   224.900,   43.2439
   224.950,   28.5695
   225.000,    0.1319
   225.050,    0.0000
   225.100,    0.0000
   225.150,    0.0000
   225.200,    0.0000
   225.250,    0.0000
   225.300,    0.0000
   225.350,    0.0000
   225.400,    0.0000
   225.450,    0.0000
   225.500,    0.0000
   225.550,    0.0000
   225.600,    0.0000
   225.650,    0.0000
   225.700,    0.0000
   225.750,    0.0000
   225.800,    0.0000
   225.850,    0.0000
   225.900,   44.9165
   225.950,   26.8115
   226.000,    0.1276
   226.050,    0.0000
   226.100,    0.0000
   226.150,    0.0000
   226.200,    0.0000
   226.250,    0.0000
   226.300,    0.0000
   226.350,    0.0000
   226.400,    0.0000
   226.450,    0.0000
   226.500,    0.0000
   226.550,    0.0000
   226.600,    0.0000
   226.650,    0.0000
   226.700,    0.0000
   226.750,    0.0000
   226.800,    0.0000
   226.850,    0.0000
   226.900,   43.1692
   226.950,   26.2567
   227.000,    0.0153
   227.050,    0.0000
   227.100,    0.0000
   227.150,    0.0000
   227.200,    0.0000
   227.250,    0.0000
   227.300,    0.0000
   227.350,    0.0000
   227.400,    0.0000
   227.450,    0.0000
   227.500,    0.0000
   227.550,    0.0000
   227.600,    0.0000
   227.650,    0.0000
   227.700,    0.0000
   227.750,    0.0000
   227.800,    0.0000
   227.850,    0.0000
   227.900,   42.0686
   227.950,   25.7569
   228.000,    0.0539
   228.050,    0.0000
   228.100,    0.0000
   228.150,    0.0000
   228.200,    0.0000
   228.250,    0.0000
   228.300,    0.0000
   228.350,    0.0000
   228.400,    0.0000
   228.450,    0.0000
   228.500,    0.0000
   228.550,    0.0000
   228.600,    0.0000
   228.650,    0.0000
   228.700,    0.0000
   228.750,    0.0000
   228.800,    0.0000
   228.850,    0.0000
   228.900,   40.3784
   228.950,   24.7011
   229.000,    0.1150
   229.050,    0.0000
   229.100,    0.0000
   229.150,    0.0000
   229.200,    0.0000
   229.250,    0.0000
   229.300,    0.0000
   229.350,    0.0000
   229.400,    0.0000
   229.450,    0.0000
   229.500,    0.0000
   229.550,    0.0000
   229.600,    0.0000
   229.650,    0.0000
   229.700,    0.0000
   229.750,    0.0000
   229.800,    0.0000
   229.850,    0.0000
   229.900,   40.1981
   229.950,   24.7752
   230.000,    0.0418
   230.050,    0.0000
   230.100,    0.0000
   230.150,    0.0000
   230.200,    0.0000
   230.250,    0.0000
   230.300,    0.0000
   230.350,    0.0000
   230.400,    0.0000
   230.450,    0.0000
   230.500,    0.0000
   230.550,    0.0000
   230.600,    0.0000
   230.650,    0.0000
   230.700,    0.0000
   230.750,    0.0000
   230.800,    0.0000
   230.850,    0.0000
   230.900,   43.3648
   230.950,   25.9907
   231.000,    0.1184
   231.050,    0.0000
   231.100,    0.0000
   231.150,    0.0000
   231.200,    0.0000
   231.250,    0.0000
   231.300,    0.0000
   231.350,    0.0000
   231.400,    0.0000
   231.450,    0.0000
   231.500,    0.0000
   231.550,    0.0000
   231.600,    0.0000
   231.650,    0.0000
   231.700,    0.0000
   231.750,    0.0000
   231.800,    0.0000
   231.850,    0.0000
   231.900,   40.1329
   231.950,   27.1716
   232.000,    0.0958
   232.050,    0.0000
   232.100,    0.0000
   232.150,    0.0000
   232.200,    0.0000
   232.250,    0.0000
   232.300,    0.0000
   232.350,    0.0000
   232.400,    0.0000
   232.450,    0.0000
   232.500,    0.0000
   232.550,    0.0000
   232.600,    0.0000
   232.650,    0.0000
   232.700,    0.0000
   232.750,    0.0000
   232.800,    0.0000
   232.850,    0.0000
   232.900,   42.1222
   232.950,   27.7578
   233.000,    0.0382
   233.050,    0.0000
   233.100,    0.0000
   233.150,    0.0000
   233.200,    0.0000
   233.250,    0.0000
   233.300,    0.0000
   233.350,    0.0000
   233.400,    0.0000
   233.450,    0.0000
   233.500,    0.0000
   233.550,    0.0000
   233.600,    0.0000
   233.650,    0.0000
   233.700,    0.0000
   233.750,    0.0000
   233.800,    0.0000
   233.850,    0.0000
   233.900,   40.3633
   233.950,   31.7081
   234.000,    0.1850
   234.050,    0.0000
   234.100,    0.0000
   234.150,    0.0000
   234.200,    0.0000
   234.250,    0.0000
   234.300,    0.0000
   234.350,    0.0000
   234.400,    0.0000
